"Day.Mins","Day.Calls","Day.Charge","Eve.Mins","Eve.Calls","Eve.Charge","Night.Mins","Night.Calls","Night.Charge","Intl.Mins","Intl.Calls","Intl.Charge","Id"
222.4,102,37.81,185.8,89,15.79,237.7,81,10.7,12,8,3.24,1536
69.4,79,11.8,190.8,109,16.22,219.9,102,9.9,8.9,5,2.4,1537
245.2,112,41.68,101.5,101,8.63,152.3,116,6.85,10.7,5,2.89,1540
102.3,100,17.39,135.2,104,11.49,199.7,93,8.99,15.7,10,4.24,1541
230.9,92,39.25,167.6,121,14.25,270,87,12.15,7.6,4,2.05,1542
227.4,105,38.66,211.5,120,17.98,258.2,113,11.62,11.9,3,3.21,1543
192.8,68,32.78,158,86,13.43,235.5,105,10.6,12.7,6,3.43,1544
162.6,98,27.64,206.2,109,17.53,141.6,66,6.37,8.2,2,2.21,1545
219.4,92,37.3,180.5,73,15.34,104.1,91,4.68,11,1,2.97,1546
137.2,111,23.32,165.9,119,14.1,182.3,72,8.2,14.3,4,3.86,1547
87.7,103,14.91,278.2,97,23.65,170.6,93,7.68,10.5,10,2.84,1548
271.1,80,46.09,172,133,14.62,169.2,105,7.61,10.3,5,2.78,1549
103.4,94,17.58,189.3,125,16.09,227.2,125,10.22,14.4,3,3.89,1550
52.2,106,8.87,220.1,113,18.71,112.3,95,5.05,11.4,2,3.08,1551
147.5,110,25.08,191.7,97,16.29,135,68,6.08,16.4,3,4.43,1553
217.8,93,37.03,214.7,95,18.25,228.7,70,10.29,11.3,7,3.05,1554
235.7,79,40.07,136.9,85,11.64,220.9,97,9.94,13.3,10,3.59,1555
204.5,92,34.77,139.6,121,11.87,205,103,9.23,8.6,5,2.32,1556
178.4,143,30.33,247,123,21,259.9,105,11.7,9.6,2,2.59,1557
130.1,68,22.12,247.2,77,21.01,289.4,87,13.02,13.5,5,3.65,1558
103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,14.8,4,4,1559
239.9,91,40.78,177.1,104,15.05,217.2,118,9.77,5.9,3,1.59,1560
148.4,110,25.23,267.1,90,22.7,151.5,101,6.82,8.9,4,2.4,1561
148.6,106,25.26,210.8,65,17.92,203.7,86,9.17,10,2,2.7,1562
191.1,69,32.49,129.2,113,10.98,207.5,117,9.34,12.9,1,3.48,1563
218.5,76,37.15,112.7,94,9.58,205.1,121,9.23,7.3,4,1.97,1564
97.5,95,16.58,195.8,82,16.64,288.8,78,13,0,0,0,1565
128.7,126,21.88,117.6,94,10,198.4,132,8.93,10.8,5,2.92,1566
236.6,69,40.22,197.5,68,16.79,209.5,102,9.43,9.5,10,2.57,1567
85.9,113,14.6,226.7,91,19.27,279.6,110,12.58,15.6,16,4.21,1568
141.2,96,24,167.7,94,14.25,274.4,101,12.35,11.4,2,3.08,1569
194.4,104,33.05,176,84,14.96,230.1,110,10.35,11.5,3,3.11,1570
167.6,100,28.49,154.5,90,13.13,281.4,107,12.66,17.3,3,4.67,1571
234.5,134,39.87,164.2,94,13.96,191.4,72,8.61,6.1,4,1.65,1572
154.2,78,26.21,196.7,85,16.72,253.5,97,11.41,10.1,9,2.73,1573
143.2,99,24.34,169.9,91,14.44,221.6,77,9.97,11.6,1,3.13,1574
216.4,80,36.79,249.7,90,21.22,185.9,99,8.37,12.7,4,3.43,1575
161.9,85,27.52,151.2,82,12.85,191,131,8.59,8.5,2,2.3,1576
118.7,90,20.18,205.1,57,17.43,172.2,100,7.75,10.4,6,2.81,1577
179.1,123,30.45,196.6,132,16.71,186.7,116,8.4,10.2,10,2.75,1578
147.9,97,25.14,209.3,99,17.79,162.1,80,7.29,8.8,5,2.38,1579
209.2,110,35.56,116.6,73,9.91,109.6,105,4.93,16.5,4,4.46,1580
244.3,140,41.53,322.3,89,27.4,166.8,83,7.51,10.6,6,2.86,1581
175.3,96,29.8,262.3,122,22.3,143.9,76,6.48,5.6,11,1.51,1582
150.5,92,25.59,120.3,95,10.23,271.2,96,12.2,9,2,2.43,1583
197.4,73,33.56,295.7,113,25.13,211.7,73,9.53,13.2,2,3.56,1584
163.5,136,27.8,143.7,111,12.21,253.4,82,11.4,12.6,5,3.4,1585
82.3,77,13.99,167.2,80,14.21,194.7,70,8.76,7.2,4,1.94,1587
216,111,36.72,153.7,115,13.06,227,74,10.22,12.7,4,3.43,1588
180,119,30.6,198.8,126,16.9,217.1,70,9.77,12.4,3,3.35,1589
143.7,55,24.43,173.1,108,14.71,239.1,95,10.76,5.8,6,1.57,1590
198.2,107,33.69,280.4,132,23.83,129.6,73,5.83,11.3,7,3.05,1591
185.6,106,31.55,219.7,113,18.67,152.1,120,6.84,11.1,5,3,1592
137.6,108,23.39,162,80,13.77,187.7,126,8.45,5.8,10,1.57,1593
125.3,92,21.3,141.2,108,12,168.2,68,7.57,6.3,2,1.7,1595
178.8,102,30.4,167.9,84,14.27,178.9,65,8.05,8.6,4,2.32,1596
214.9,86,36.53,198.2,89,16.85,170.8,139,7.69,8.2,5,2.21,1597
163,93,27.71,203.9,102,17.33,159,109,7.15,15.1,4,4.08,1598
163.8,77,27.85,134.9,112,11.47,79.3,95,3.57,8.8,2,2.38,1599
189.5,113,32.22,204.9,100,17.42,221.7,93,9.98,13.4,3,3.62,1600
155.2,110,26.38,230.9,133,19.63,261.6,100,11.77,4.5,4,1.22,1601
254.1,127,43.2,180.2,108,15.32,196.2,129,8.83,8.7,4,2.35,1603
112,90,19.04,208,112,17.68,150.3,83,6.76,11.3,4,3.05,1604
115.5,73,19.64,267.3,83,22.72,114.2,90,5.14,13.3,5,3.59,1605
137.1,102,23.31,210.8,114,17.92,191.4,120,8.61,11.1,4,3,1606
198.4,113,33.73,235.9,144,20.05,325.6,99,14.65,10.1,3,2.73,1607
132.7,94,22.56,204.6,101,17.39,154.7,78,6.96,12.9,7,3.48,1608
219.6,99,37.33,210.4,99,17.88,242.7,88,10.92,13.8,8,3.73,1609
169.6,96,28.83,234.7,112,19.95,285.4,83,12.84,11.2,4,3.02,1610
160.4,73,27.27,293.9,103,24.98,306.6,90,13.8,12.6,5,3.4,1611
95,89,16.15,167.9,92,14.27,200.6,79,9.03,11.2,2,3.02,1612
160.1,87,27.22,256.7,120,21.82,270,107,12.15,7,1,1.89,1613
194.6,114,33.08,232.8,106,19.79,173.4,92,7.8,3.8,2,1.03,1614
157.1,95,26.71,213.1,36,18.11,280.4,77,12.62,7.6,3,2.05,1616
179.8,125,30.57,173.2,86,14.72,272.8,97,12.28,10.9,4,2.94,1617
148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,11,4,2.97,1618
183.2,103,31.14,209.4,111,17.8,172.4,109,7.76,11.9,6,3.21,1619
224,102,38.08,192,99,16.32,163.1,100,7.34,9.6,2,2.59,1621
19.5,149,3.32,140.9,109,11.98,179.7,111,8.09,7.9,1,2.13,1622
184.8,83,31.42,248.6,101,21.13,133.1,113,5.99,9.6,8,2.59,1623
176.3,140,29.97,201,104,17.09,161.9,123,7.29,11.3,5,3.05,1624
241.7,115,41.09,168.5,133,14.32,169.8,122,7.64,11.1,2,3,1625
224.7,121,38.2,294,131,24.99,290,61,13.05,9.8,6,2.65,1626
207.3,115,35.24,198.4,82,16.86,114.1,83,5.13,8.6,4,2.32,1627
196.8,81,33.46,168,110,14.28,132.6,98,5.97,12.7,7,3.43,1628
110.9,74,18.85,115.6,90,9.83,190.5,114,8.57,15.8,9,4.27,1629
122.5,145,20.83,273.3,103,23.23,197.8,71,8.9,8,3,2.16,1630
226.9,144,38.57,201.6,122,17.14,130.2,121,5.86,13.2,5,3.56,1631
187,65,31.79,141.4,128,12.02,238.2,108,10.72,10,8,2.7,1632
170.5,113,28.99,193.2,129,16.42,188,91,8.46,11.2,6,3.02,1633
204.8,101,34.82,161,80,13.69,285.7,89,12.86,9.5,3,2.57,1634
165.9,114,28.2,235.9,97,20.05,210.1,120,9.45,12,5,3.24,1635
158.1,104,26.88,322.2,81,27.39,210,96,9.45,8.9,6,2.4,1637
225.2,93,38.28,215.1,120,18.28,241.8,95,10.88,9.1,2,2.46,1638
172.7,95,29.36,139.1,90,11.82,174.3,99,7.84,11.7,1,3.16,1640
222.8,99,37.88,175.8,85,14.94,202,111,9.09,11,3,2.97,1641
214.1,77,36.4,240.5,94,20.44,188.9,75,8.5,10.1,3,2.73,1642
54.8,92,9.32,173,103,14.71,195.1,125,8.78,7.5,3,2.03,1643
134,104,22.78,174.5,94,14.83,311.1,79,14,7.3,3,1.97,1644
184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1645
283.1,112,48.13,286.2,86,24.33,261.7,129,11.78,11.3,3,3.05,1646
222.7,94,37.86,105.8,98,8.99,214.8,78,9.67,13.5,4,3.65,1648
174.5,79,29.67,236.8,136,20.13,270.4,110,12.17,8.5,5,2.3,1649
68.4,86,11.63,193.3,110,16.43,171.5,139,7.72,10.4,4,2.81,1650
273,78,46.41,215.5,98,18.32,104.7,114,4.71,9.6,2,2.59,1651
283.2,130,48.14,162.6,74,13.82,177.7,104,8,7.2,6,1.94,1653
89.7,87,15.25,138.6,73,11.78,165.8,114,7.46,10.7,2,2.89,1655
127.1,102,21.61,247.7,106,21.05,207.7,75,9.35,5,3,1.35,1656
105.9,132,18,231.7,107,19.69,281.3,120,12.66,10.7,5,2.89,1657
142.3,79,24.19,158,113,13.43,177.5,75,7.99,6,11,1.62,1658
191.3,80,32.52,138.5,94,11.77,246,107,11.07,6.4,3,1.73,1659
201.9,93,34.32,156.3,75,13.29,131.3,92,5.91,13.7,5,3.7,1660
247.3,91,42.04,182.7,60,15.53,143.2,112,6.44,14.7,2,3.97,1661
242.2,96,41.17,159.7,144,13.57,210,108,9.45,8.9,1,2.4,1662
162,104,27.54,241.2,120,20.5,210.4,83,9.47,10.9,7,2.94,1664
179.1,93,30.45,238.3,102,20.26,165.7,96,7.46,10.6,1,2.86,1665
197.4,125,33.56,123.4,110,10.49,115.6,101,5.2,12.3,4,3.32,1666
148.2,82,25.19,308.7,67,26.24,235.4,79,10.59,6.4,4,1.73,1667
193.1,85,32.83,172.1,105,14.63,129.6,119,5.83,10.2,1,2.75,1668
171.7,99,29.19,174.8,87,14.86,189.6,130,8.53,7.8,6,2.11,1669
198.5,123,33.75,270.6,74,23,209.9,130,9.45,8.1,10,2.19,1670
121.7,87,20.69,184,76,15.64,266.6,98,12,12.7,3,3.43,1671
130.2,105,22.13,278,60,23.63,305.4,74,13.74,14,6,3.78,1672
203.4,96,34.58,168.6,61,14.33,173,105,7.79,13.7,3,3.7,1673
174.7,83,29.7,280.8,122,23.87,171.7,80,7.73,10.5,8,2.84,1674
141.7,95,24.09,221,100,18.79,227.1,71,10.22,10.2,3,2.75,1676
134.8,96,22.92,167.2,78,14.21,161.5,123,7.27,7.7,5,2.08,1677
163.1,119,27.73,249.4,51,21.2,168.2,77,7.57,9,10,2.43,1678
145.5,116,24.74,228.4,110,19.41,273.4,91,12.3,8.9,8,2.4,1679
194.5,97,33.07,186.3,131,15.84,178.3,106,8.02,12.7,1,3.43,1681
131.9,93,22.42,272.7,106,23.18,192.8,105,8.68,7.1,4,1.92,1682
150,91,25.5,159.4,75,13.55,228.1,55,10.26,8.5,3,2.3,1683
196.6,93,33.42,241.4,140,20.52,226,118,10.17,12.9,4,3.48,1684
99.7,107,16.95,145.1,96,12.33,149.4,99,6.72,14.1,4,3.81,1685
143.6,88,24.41,141.8,86,12.05,194,83,8.73,10.8,5,2.92,1686
231.9,56,39.42,211.8,91,18,268.5,74,12.08,12.3,3,3.32,1687
37.8,80,6.43,155.3,105,13.2,175,111,7.88,14.2,5,3.83,1688
72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,1689
94.8,89,16.12,219.1,91,18.62,197.4,65,8.88,11.4,5,3.08,1690
221.8,143,37.71,210.6,115,17.9,221.8,109,9.98,12.4,9,3.35,1691
198.7,127,33.78,249,105,21.17,173.2,124,7.79,12.5,5,3.38,1694
202.1,100,34.36,195.7,102,16.63,291.8,120,13.13,13.3,5,3.59,1696
215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1697
169.9,107,28.88,209.4,121,17.8,206.1,79,9.27,11.5,2,3.11,1698
201.7,85,34.29,169.4,116,14.4,286.3,80,12.88,6,4,1.62,1699
221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,1700
218.7,117,37.18,115,61,9.78,192.7,85,8.67,9.4,5,2.54,1701
175.8,96,29.89,206.6,84,17.56,178,105,8.01,11.1,2,3,1704
236.3,105,40.17,190.8,114,16.22,129,105,5.81,7.2,2,1.94,1706
273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,3,3.16,1707
167.4,83,28.46,258.6,129,21.98,116.4,110,5.24,11.2,3,3.02,1709
197.7,68,33.61,250.5,53,21.29,181.2,67,8.15,10.5,3,2.84,1710
169.5,93,28.82,230.9,71,19.63,269.8,115,12.14,9,7,2.43,1711
225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,4,3.16,1712
174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,5,2.78,1713
200,66,34,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,1715
95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,1716
152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1717
129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,3,3.86,1718
188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,1720
170.6,97,29,162.1,111,13.78,210.7,131,9.48,6.1,1,1.65,1721
191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1722
75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1723
149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,1724
115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1725
128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,1726
131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11,5,2.97,1727
101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1728
149,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,1729
96.8,123,16.46,170.6,105,14.5,166,85,7.47,13.4,4,3.62,1730
107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,1731
121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,1733
124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,1734
157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1735
124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4,1736
141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,1738
173,91,29.41,245.8,64,20.89,300,99,13.5,4.8,3,1.3,1739
218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,1741
255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,5,1,1742
41.9,124,7.12,211,95,17.94,237.9,55,10.71,11.4,5,3.08,1743
260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1744
239.4,94,40.7,259.4,88,22.05,238,132,10.71,7.7,3,2.08,1745
226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,1746
158,110,26.86,197,103,16.75,154.9,132,6.97,10,5,2.7,1748
175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1749
157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,1750
182.7,142,31.06,246.5,63,20.95,218,103,9.81,8.8,2,2.38,1752
142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,1754
159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1756
153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1757
180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12,6,3.24,1758
202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,1759
190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,6,2.4,1760
205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,6,2.48,1761
235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,2,2.08,1762
189.3,77,32.18,155.9,128,13.25,186,83,8.37,7.4,3,2,1763
166.9,101,28.37,273.2,84,23.22,171,106,7.69,11.5,1,3.11,1764
182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,7,3.13,1767
192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,3,2.84,1768
193,101,32.81,250,81,21.25,133.3,79,6,9.6,2,2.59,1770
158.6,112,26.96,220,114,18.7,252.9,106,11.38,9.1,3,2.46,1771
91.5,125,15.56,219.9,113,18.69,229,99,10.31,12.7,8,3.43,1772
153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,12.5,10,3.38,1773
221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,3,3.11,1774
244.7,81,41.6,168,117,14.28,281.5,87,12.67,6.6,1,1.78,1775
239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,4,2.57,1776
172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11,5,2.97,1777
117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,10,3.05,1779
174.5,127,29.67,259.3,71,22.04,170.5,120,7.67,11.3,7,3.05,1780
157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,12,7,3.24,1781
192,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,3,4.08,1782
218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8,1,2.16,1783
144.6,97,24.58,140,102,11.9,165.4,148,7.44,10.9,3,2.94,1784
135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,1786
160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,5,2.21,1787
202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,2,2.11,1788
152.2,119,25.87,227.1,91,19.3,195.7,103,8.81,12.3,5,3.32,1789
227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,7,1.27,1790
191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,3,2.48,1791
138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,3,2.92,1792
127,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,1793
168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1794
164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,4,4.1,1796
144,90,24.48,135.8,91,11.54,212.4,129,9.56,13,4,3.51,1797
141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,11,2.75,1798
204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12,4,3.24,1799
163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1800
225,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,4,2.89,1801
176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,6,2.3,1802
254.2,78,43.21,228.1,105,19.39,98,125,4.41,13.8,7,3.73,1803
174.9,105,29.73,262,75,22.27,210,93,9.45,8.5,5,2.3,1804
211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,9,2.89,1806
241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,6,3.16,1807
196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,1,3.48,1808
231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,2,3.35,1809
161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,2,3.73,1810
194,103,32.98,241,116,20.49,227.5,153,10.24,11.9,5,3.21,1811
109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,1812
277,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,3,2.24,1813
192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,3,1.65,1814
198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,4,3.54,1815
209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,3,2.57,1816
184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,1817
167.8,119,28.53,142,123,12.07,190.7,128,8.58,7.3,4,1.97,1818
139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,3,3.19,1819
221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,1820
121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,2,2.4,1821
270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1822
139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,1823
253,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,1824
183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15,3,4.05,1825
203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,2,2.11,1826
200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,2,2.08,1827
167.6,96,28.49,176,89,14.96,250.9,113,11.29,13.4,6,3.62,1828
156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,2,2.67,1829
215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,10,2.86,1830
301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,6,2.84,1831
152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,5,3.05,1832
195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,11,4.08,1833
208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8,3,2.16,1834
190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,6,3.83,1835
185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8,3,2.16,1836
183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,1837
208,115,35.36,185,113,15.73,177.7,144,8,8.1,9,2.19,1839
230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,4,3.56,1840
240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,3,1.92,1841
195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,1842
166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,3,4.37,1844
177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,4,3.11,1847
143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,8,3.38,1848
148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,1849
144.1,144,24.5,167.6,105,14.25,240,107,10.8,14.5,3,3.92,1853
172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,6,1.59,1854
199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,4,1.49,1855
109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,1856
171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,5,2.62,1857
245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,7,3.02,1859
164.6,110,27.98,270.6,103,23,230.4,109,10.37,8,3,2.16,1860
211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,7,2,1861
170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,4,2.35,1864
195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,5,3.08,1865
191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,1868
206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,2,2.24,1869
179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8,5,2.16,1871
185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,5,1.49,1872
141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,3,2.19,1873
248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12,1,3.24,1874
152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,3,1.32,1875
145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1876
164.2,116,27.91,196.2,153,16.68,236.1,119,10.62,8.1,1,2.19,1877
221,115,37.57,165.4,97,14.06,235.4,117,10.59,9.7,4,2.62,1878
139.8,98,23.77,174.9,143,14.87,201.6,135,9.07,9.4,7,2.54,1880
200.3,75,34.05,226.6,67,19.26,198.8,91,8.95,12.9,3,3.48,1883
157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,9,3,1884
135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,7,3.32,1885
236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1886
111.4,133,18.94,175,66,14.88,217.2,106,9.77,5.5,6,1.49,1887
191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12,4,3.24,1889
218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,1891
205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,2,2.78,1892
131.6,89,22.37,137,109,11.65,256.3,107,11.53,10.2,5,2.75,1895
197.9,99,33.64,165.6,100,14.08,208,120,9.36,10.1,9,2.73,1896
166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,5,2.67,1897
225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,3,3.48,1898
142.9,105,24.29,88.6,61,7.53,290,96,13.05,10.8,6,2.92,1900
207.2,113,35.22,256,80,21.76,211,87,9.49,9.9,1,2.67,1901
206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,6,2.75,1902
210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,7,3.02,1903
197.7,118,33.61,152.2,96,12.94,221,93,9.95,7,3,1.89,1906
169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,4,2.94,1907
190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,1,2.65,1908
80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,3,3.46,1909
231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,1910
69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,1911
188.8,60,32.1,217.4,64,18.48,220.1,100,9.9,8.2,7,2.21,1912
192,89,32.64,139.5,88,11.86,187.4,102,8.43,5.5,4,1.49,1914
163.7,78,27.83,113.2,112,9.62,134.1,118,6.03,9.9,3,2.67,1915
211.7,100,35.99,198.7,101,16.89,301.7,136,13.58,6.5,9,1.76,1916
175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,3,3.19,1917
150.1,120,25.52,200.1,85,17.01,266.7,105,12,11,3,2.97,1918
189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,2,3.83,1919
215.5,102,36.64,190.7,95,16.21,214.5,106,9.65,8.6,6,2.32,1921
101.7,105,17.29,202.8,99,17.24,136.2,119,6.13,9.4,6,2.54,1922
258.4,132,43.93,126.8,119,10.78,182.4,87,8.21,9.7,8,2.62,1923
242.4,126,41.21,152.9,115,13,318.3,115,14.32,11.8,6,3.19,1924
131.8,82,22.41,284.3,119,24.17,305.5,101,13.75,11.3,2,3.05,1925
190.2,102,32.33,197.7,141,16.8,247.5,102,11.14,9.8,6,2.65,1926
154.1,104,26.2,204.2,112,17.36,196.2,92,8.83,9.8,4,2.65,1927
188,127,31.96,90.5,118,7.69,150.3,64,6.76,15.3,3,4.13,1928
103.1,70,17.53,275,129,23.38,141.1,92,6.35,11.2,5,3.02,1929
