"fecha","cp","tipo","transacciones","importe","importetotal","mes"
"2015-01-09",48015,"pharmacy",7,53.53,374.71,1
"2015-01-09",48015,"restaurant",6,50.64,303.84,1
"2015-01-10",48001,"restaurant",48,77.79,3733.92,1
"2015-01-10",48001,"fashionsme",32,77.42,2477.44,1
"2015-01-10",48001,"foodsme",10,33.53,335.3,1
"2015-01-10",48001,"beauty",5,61.96,309.8,1
"2015-01-10",48001,"pharmacy",2,29.88,59.76,1
"2015-01-10",48002,"pharmacy",4,20.63,82.52,1
"2015-01-10",48002,"fashionsme",2,36.88,73.76,1
"2015-01-10",48002,"restaurant",1,24.75,24.75,1
"2015-01-10",48002,"foodsme",1,20.04,20.04,1
"2015-01-10",48003,"restaurant",10,69.5,695,1
"2015-01-10",48003,"foodsme",7,15.96,111.72,1
"2015-01-10",48003,"beauty",6,41.58,249.48,1
"2015-01-10",48003,"pharmacy",5,32.07,160.35,1
"2015-01-10",48003,"fashionsme",1,58.92,58.92,1
"2015-01-10",48004,"foodsme",18,24.56,442.08,1
"2015-01-10",48004,"fashionsme",14,76.79,1075.06,1
"2015-01-10",48004,"pharmacy",12,34.65,415.8,1
"2015-01-10",48004,"beauty",7,33.57,234.99,1
"2015-01-10",48004,"restaurant",2,53.15,106.3,1
"2015-01-10",48005,"fashionsme",137,67.64,9266.68,1
"2015-01-10",48005,"restaurant",31,70.51,2185.81,1
"2015-01-10",48005,"foodsme",18,33.92,610.56,1
"2015-01-10",48005,"pharmacy",9,15.89,143.01,1
"2015-01-10",48005,"beauty",3,67.5,202.5,1
"2015-01-10",48006,"foodsme",24,31.42,754.08,1
"2015-01-10",48006,"fashionsme",12,41.88,502.56,1
"2015-01-10",48006,"beauty",5,39.84,199.2,1
"2015-01-10",48006,"pharmacy",3,48.57,145.71,1
"2015-01-10",48008,"fashionsme",61,112.45,6859.45,1
"2015-01-10",48008,"restaurant",44,58.27,2563.88,1
"2015-01-10",48008,"pharmacy",21,23.27,488.67,1
"2015-01-10",48008,"beauty",8,84.69,677.52,1
"2015-01-10",48008,"foodsme",6,22.3,133.8,1
"2015-01-10",48009,"fashionsme",151,119.88,18101.88,1
"2015-01-10",48009,"restaurant",65,78.96,5132.4,1
"2015-01-10",48009,"beauty",24,57.62,1382.88,1
"2015-01-10",48009,"foodsme",16,74.96,1199.36,1
"2015-01-10",48009,"pharmacy",6,28.36,170.16,1
"2015-01-10",48010,"foodsme",25,32.28,807,1
"2015-01-10",48010,"restaurant",19,82.03,1558.57,1
"2015-01-10",48010,"beauty",17,58.64,996.88,1
"2015-01-10",48010,"fashionsme",14,64.03,896.42,1
"2015-01-10",48010,"pharmacy",1,19.92,19.92,1
"2015-01-10",48011,"fashionsme",312,100.52,31362.24,1
"2015-01-10",48011,"restaurant",42,90.89,3817.38,1
"2015-01-10",48011,"pharmacy",13,27.66,359.58,1
"2015-01-10",48011,"beauty",6,67.73,406.38,1
"2015-01-10",48011,"foodsme",6,18.56,111.36,1
"2015-01-10",48012,"fashionsme",11,36.45,400.95,1
"2015-01-10",48012,"beauty",7,35.85,250.95,1
"2015-01-10",48012,"foodsme",7,27.6,193.2,1
"2015-01-10",48012,"pharmacy",5,29.42,147.1,1
"2015-01-10",48012,"restaurant",1,200,200,1
"2015-01-10",48013,"restaurant",13,67.4,876.2,1
"2015-01-10",48013,"beauty",8,46.66,373.28,1
"2015-01-10",48013,"foodsme",7,26.91,188.37,1
"2015-01-10",48013,"pharmacy",4,30.94,123.76,1
"2015-01-10",48013,"fashionsme",2,50.33,100.66,1
"2015-01-10",48014,"foodsme",38,33.1,1257.8,1
"2015-01-10",48014,"pharmacy",14,26.38,369.32,1
"2015-01-10",48014,"restaurant",14,73.42,1027.88,1
"2015-01-10",48014,"fashionsme",12,57.17,686.04,1
"2015-01-10",48014,"beauty",6,35.88,215.28,1
"2015-01-11",48005,"restaurant",20,93.88,1877.6,1
"2015-01-11",48005,"foodsme",3,21.75,65.25,1
"2015-01-11",48005,"pharmacy",1,2.93,2.93,1
"2015-01-11",48007,"restaurant",4,42.63,170.52,1
"2015-01-11",48007,"pharmacy",1,14.42,14.42,1
"2015-01-11",48008,"restaurant",12,57.71,692.52,1
"2015-01-11",48008,"pharmacy",9,26.05,234.45,1
"2015-01-11",48008,"beauty",1,8,8,1
"2015-01-11",48010,"restaurant",8,114.1,912.8,1
"2015-01-11",48010,"fashionsme",2,20.43,40.86,1
"2015-01-11",48010,"pharmacy",1,78.2,78.2,1
"2015-01-11",48011,"restaurant",25,61.31,1532.75,1
"2015-01-11",48011,"pharmacy",9,21.38,192.42,1
"2015-01-11",48011,"foodsme",2,21.18,42.36,1
"2015-01-11",48013,"restaurant",12,72.57,870.84,1
"2015-01-11",48013,"foodsme",1,19.8,19.8,1
"2015-01-11",48014,"restaurant",5,60.53,302.65,1
"2015-01-11",48014,"pharmacy",3,12.16,36.48,1
"2015-01-12",48001,"restaurant",49,40.14,1966.86,1
"2015-01-12",48001,"fashionsme",21,88.01,1848.21,1
"2015-01-12",48001,"pharmacy",20,26.31,526.2,1
"2015-01-12",48001,"beauty",13,89.33,1161.29,1
"2015-01-12",48001,"foodsme",8,35.08,280.64,1
"2015-01-12",48002,"beauty",3,19.36,58.08,1
"2015-01-12",48002,"fashionsme",3,73.08,219.24,1
"2015-01-12",48002,"pharmacy",2,36.05,72.1,1
"2015-01-12",48002,"foodsme",1,25.71,25.71,1
"2015-01-12",48003,"pharmacy",14,22.19,310.66,1
"2015-01-12",48003,"foodsme",12,22.16,265.92,1
"2015-01-12",48003,"restaurant",7,23.24,162.68,1
"2015-01-12",48003,"fashionsme",3,40.38,121.14,1
"2015-01-12",48003,"beauty",1,49.5,49.5,1
"2015-01-12",48004,"fashionsme",26,73.55,1912.3,1
"2015-01-12",48004,"foodsme",15,28.06,420.9,1
"2015-01-12",48004,"pharmacy",15,28.46,426.9,1
"2015-01-12",48004,"beauty",3,39.09,117.27,1
"2015-01-12",48004,"restaurant",2,11.75,23.5,1
"2015-01-12",48005,"fashionsme",78,72.62,5664.36,1
"2015-01-12",48005,"foodsme",14,24.99,349.86,1
"2015-01-12",48005,"restaurant",12,56.18,674.16,1
"2015-01-12",48005,"pharmacy",5,26.42,132.1,1
"2015-01-12",48005,"beauty",2,59,118,1
"2015-01-12",48006,"foodsme",15,30.06,450.9,1
"2015-01-12",48006,"pharmacy",11,29.53,324.83,1
"2015-01-12",48006,"fashionsme",7,40.6,284.2,1
"2015-01-12",48006,"beauty",1,55.5,55.5,1
"2015-01-12",48008,"fashionsme",49,149.26,7313.74,1
"2015-01-12",48008,"pharmacy",36,31.47,1132.92,1
"2015-01-12",48008,"restaurant",34,31.4,1067.6,1
"2015-01-12",48008,"foodsme",8,48.97,391.76,1
"2015-01-12",48008,"beauty",7,87.71,613.97,1
"2015-01-12",48010,"fashionsme",18,74.79,1346.22,1
"2015-01-12",48010,"beauty",16,54.05,864.8,1
"2015-01-12",48010,"pharmacy",14,32.4,453.6,1
"2015-01-12",48010,"restaurant",13,69.43,902.59,1
"2015-01-12",48010,"foodsme",10,23.07,230.7,1
"2015-01-12",48011,"fashionsme",144,108.89,15680.16,1
"2015-01-12",48011,"pharmacy",28,27.71,775.88,1
"2015-01-12",48011,"restaurant",26,59.73,1552.98,1
"2015-01-12",48011,"beauty",4,73.29,293.16,1
"2015-01-12",48011,"foodsme",3,24,72,1
"2015-01-12",48012,"fashionsme",18,30.94,556.92,1
"2015-01-12",48012,"pharmacy",14,27.05,378.7,1
"2015-01-12",48012,"foodsme",10,21.85,218.5,1
"2015-01-12",48012,"restaurant",8,47.07,376.56,1
"2015-01-12",48012,"beauty",1,39.94,39.94,1
"2015-01-12",48013,"pharmacy",10,24.15,241.5,1
"2015-01-12",48013,"beauty",8,122.64,981.12,1
"2015-01-12",48013,"fashionsme",8,87.33,698.64,1
"2015-01-12",48013,"restaurant",7,30.82,215.74,1
"2015-01-12",48013,"foodsme",7,26.9,188.3,1
"2015-01-12",48014,"foodsme",24,35.66,855.84,1
"2015-01-12",48014,"fashionsme",20,63.38,1267.6,1
"2015-01-12",48014,"pharmacy",20,38.14,762.8,1
"2015-01-12",48014,"restaurant",10,17.74,177.4,1
"2015-01-12",48014,"beauty",7,28.64,200.48,1
"2015-01-13",48001,"restaurant",74,55.74,4124.76,1
"2015-01-13",48001,"fashionsme",25,66.14,1653.5,1
"2015-01-13",48001,"beauty",12,77.66,931.92,1
"2015-01-13",48001,"pharmacy",11,17.73,195.03,1
"2015-01-13",48001,"foodsme",6,48.04,288.24,1
"2015-01-13",48002,"fashionsme",4,67.42,269.68,1
"2015-01-13",48002,"foodsme",2,18.96,37.92,1
"2015-01-13",48002,"pharmacy",2,48.67,97.34,1
"2015-01-13",48002,"restaurant",1,10,10,1
"2015-01-13",48003,"pharmacy",12,26.05,312.6,1
"2015-01-13",48003,"foodsme",9,34.3,308.7,1
"2015-01-13",48003,"restaurant",5,120.3,601.5,1
"2015-01-13",48003,"beauty",4,48.49,193.96,1
"2015-01-13",48003,"fashionsme",3,29.27,87.81,1
"2015-01-13",48004,"fashionsme",19,62.87,1194.53,1
"2015-01-13",48004,"foodsme",18,26.9,484.2,1
"2015-01-13",48004,"pharmacy",17,24.61,418.37,1
"2015-01-13",48004,"beauty",9,29.45,265.05,1
"2015-01-13",48004,"restaurant",2,18,36,1
"2015-01-13",48005,"fashionsme",46,60.87,2800.02,1
"2015-01-13",48005,"restaurant",14,55.12,771.68,1
"2015-01-13",48005,"foodsme",13,31.91,414.83,1
"2015-01-13",48005,"pharmacy",8,23.44,187.52,1
"2015-01-13",48005,"beauty",2,76.43,152.86,1
"2015-01-13",48006,"pharmacy",11,20.2,222.2,1
"2015-01-13",48006,"fashionsme",8,86.63,693.04,1
"2015-01-13",48006,"foodsme",7,38.51,269.57,1
"2015-01-13",48006,"beauty",3,29.85,89.55,1
"2015-01-13",48006,"restaurant",1,12.8,12.8,1
"2015-01-13",48008,"fashionsme",43,77.27,3322.61,1
"2015-01-13",48008,"restaurant",40,40.84,1633.6,1
"2015-01-13",48008,"pharmacy",32,31.54,1009.28,1
"2015-01-13",48008,"beauty",13,68.31,888.03,1
"2015-01-13",48008,"foodsme",11,48.4,532.4,1
"2015-01-13",48009,"fashionsme",79,72.31,5712.49,1
"2015-01-13",48009,"restaurant",46,64.14,2950.44,1
"2015-01-13",48009,"beauty",24,57,1368,1
"2015-01-13",48009,"pharmacy",23,58.71,1350.33,1
"2015-01-13",48009,"foodsme",14,30.16,422.24,1
"2015-01-13",48010,"beauty",31,53.95,1672.45,1
"2015-01-13",48010,"fashionsme",22,106.05,2333.1,1
"2015-01-13",48010,"foodsme",18,32.32,581.76,1
"2015-01-13",48010,"restaurant",15,65.53,982.95,1
"2015-01-13",48010,"pharmacy",10,38.01,380.1,1
"2015-01-13",48011,"fashionsme",147,73.47,10800.09,1
"2015-01-13",48011,"restaurant",32,71.09,2274.88,1
"2015-01-13",48011,"pharmacy",13,51.36,667.68,1
"2015-01-13",48011,"beauty",12,46.21,554.52,1
"2015-01-13",48011,"foodsme",3,33.4,100.2,1
"2015-01-13",48012,"pharmacy",13,25,325,1
"2015-01-13",48012,"fashionsme",12,37.37,448.44,1
"2015-01-13",48012,"foodsme",9,21.95,197.55,1
"2015-01-13",48012,"beauty",3,59.05,177.15,1
"2015-01-13",48013,"foodsme",17,44.15,750.55,1
"2015-01-13",48013,"beauty",12,58.12,697.44,1
"2015-01-13",48013,"pharmacy",10,27.92,279.2,1
"2015-01-13",48013,"fashionsme",9,84.4,759.6,1
"2015-01-13",48013,"restaurant",9,59.03,531.27,1
"2015-01-13",48014,"pharmacy",34,29.23,993.82,1
"2015-01-13",48014,"foodsme",17,25.66,436.22,1
"2015-01-13",48014,"restaurant",12,45.1,541.2,1
"2015-01-13",48014,"fashionsme",11,69.99,769.89,1
"2015-01-13",48014,"beauty",10,41.33,413.3,1
"2015-01-14",48001,"restaurant",74,44.7,3307.8,1
"2015-01-14",48001,"fashionsme",22,54.71,1203.62,1
"2015-01-14",48001,"beauty",14,48.34,676.76,1
"2015-01-14",48001,"pharmacy",11,25.06,275.66,1
"2015-01-14",48001,"foodsme",9,66.86,601.74,1
"2015-01-14",48003,"pharmacy",14,47.38,663.32,1
"2015-01-14",48003,"foodsme",9,13.59,122.31,1
"2015-01-14",48003,"restaurant",8,71.16,569.28,1
"2015-01-14",48003,"beauty",4,60.85,243.4,1
"2015-01-14",48003,"fashionsme",2,84.08,168.16,1
"2015-01-14",48004,"fashionsme",28,53.5,1498,1
"2015-01-14",48004,"pharmacy",16,28.38,454.08,1
"2015-01-14",48004,"beauty",12,52.65,631.8,1
"2015-01-14",48004,"foodsme",10,32.43,324.3,1
"2015-01-14",48004,"restaurant",3,24.13,72.39,1
"2015-01-14",48005,"fashionsme",62,75.54,4683.48,1
"2015-01-14",48005,"foodsme",14,34.12,477.68,1
"2015-01-14",48005,"restaurant",13,49.9,648.7,1
"2015-01-14",48005,"pharmacy",8,27.46,219.68,1
"2015-01-14",48005,"beauty",6,46.73,280.38,1
"2015-01-14",48006,"fashionsme",15,53.02,795.3,1
"2015-01-14",48006,"foodsme",7,31.87,223.09,1
"2015-01-14",48006,"pharmacy",6,30.84,185.04,1
"2015-01-14",48006,"beauty",2,21.48,42.96,1
"2015-01-14",48007,"fashionsme",15,49,735,1
"2015-01-14",48007,"pharmacy",7,25.67,179.69,1
"2015-01-14",48007,"foodsme",6,26.77,160.62,1
"2015-01-14",48007,"restaurant",6,47.39,284.34,1
"2015-01-14",48007,"beauty",4,24.15,96.6,1
"2015-01-14",48008,"fashionsme",30,122.26,3667.8,1
"2015-01-14",48008,"restaurant",24,30.32,727.68,1
"2015-01-14",48008,"pharmacy",21,43.41,911.61,1
"2015-01-14",48008,"foodsme",8,60.94,487.52,1
"2015-01-14",48008,"beauty",7,52.27,365.89,1
"2015-01-14",48009,"fashionsme",83,73.9,6133.7,1
"2015-01-14",48009,"restaurant",51,75.75,3863.25,1
"2015-01-14",48009,"pharmacy",25,26.83,670.75,1
"2015-01-14",48009,"beauty",24,67.98,1631.52,1
"2015-01-14",48009,"foodsme",11,31.46,346.06,1
"2015-01-14",48010,"beauty",28,72.27,2023.56,1
"2015-01-14",48010,"fashionsme",15,41.55,623.25,1
"2015-01-14",48010,"foodsme",14,25.61,358.54,1
"2015-01-14",48010,"restaurant",13,74.01,962.13,1
"2015-01-14",48010,"pharmacy",11,51.95,571.45,1
"2015-01-14",48011,"fashionsme",165,69.17,11413.05,1
"2015-01-14",48011,"restaurant",40,61.85,2474,1
"2015-01-14",48011,"pharmacy",25,30.35,758.75,1
"2015-01-14",48011,"beauty",14,92.99,1301.86,1
"2015-01-14",48011,"foodsme",5,36.13,180.65,1
"2015-01-14",48012,"foodsme",9,24.82,223.38,1
"2015-01-14",48012,"pharmacy",9,38.7,348.3,1
"2015-01-14",48012,"restaurant",8,28.22,225.76,1
"2015-01-14",48012,"fashionsme",7,21.83,152.81,1
"2015-01-14",48012,"beauty",2,60,120,1
"2015-01-14",48013,"restaurant",16,46.84,749.44,1
"2015-01-14",48013,"foodsme",14,45.85,641.9,1
"2015-01-14",48013,"beauty",10,36,360,1
"2015-01-14",48013,"fashionsme",7,65.46,458.22,1
"2015-01-14",48013,"pharmacy",6,99.61,597.66,1
"2015-01-14",48014,"fashionsme",20,46.4,928,1
"2015-01-14",48014,"pharmacy",19,15.36,291.84,1
"2015-01-14",48014,"foodsme",18,27.99,503.82,1
"2015-01-14",48014,"beauty",17,49.65,844.05,1
"2015-01-14",48014,"restaurant",13,40.44,525.72,1
"2015-01-14",48015,"pharmacy",15,30.63,459.45,1
"2015-01-14",48015,"beauty",11,55.15,606.65,1
"2015-01-14",48015,"fashionsme",7,91.41,639.87,1
"2015-01-14",48015,"restaurant",6,98.56,591.36,1
"2015-01-14",48015,"foodsme",4,21.03,84.12,1
"2015-01-15",48001,"restaurant",81,42.97,3480.57,1
"2015-01-15",48001,"pharmacy",15,38.98,584.7,1
"2015-01-15",48001,"beauty",15,53.11,796.65,1
"2015-01-15",48001,"fashionsme",12,33.67,404.04,1
"2015-01-15",48001,"foodsme",11,43.53,478.83,1
"2015-01-15",48002,"pharmacy",12,21.15,253.8,1
"2015-01-15",48002,"beauty",5,30.73,153.65,1
"2015-01-15",48002,"foodsme",2,40.5,81,1
"2015-01-15",48002,"restaurant",1,32,32,1
"2015-01-15",48002,"fashionsme",1,25,25,1
"2015-01-15",48003,"foodsme",8,28.54,228.32,1
"2015-01-15",48003,"restaurant",6,34.43,206.58,1
"2015-01-15",48003,"pharmacy",6,18.9,113.4,1
"2015-01-15",48003,"beauty",5,38.44,192.2,1
"2015-01-15",48004,"fashionsme",19,72.47,1376.93,1
"2015-01-15",48004,"pharmacy",17,21.37,363.29,1
"2015-01-15",48004,"foodsme",16,24.48,391.68,1
"2015-01-15",48004,"beauty",14,66.26,927.64,1
"2015-01-15",48004,"restaurant",6,19.73,118.38,1
"2015-01-15",48005,"fashionsme",72,64.63,4653.36,1
"2015-01-15",48005,"restaurant",23,43.52,1000.96,1
"2015-01-15",48005,"foodsme",16,26.73,427.68,1
"2015-01-15",48005,"pharmacy",8,25.07,200.56,1
"2015-01-15",48005,"beauty",4,33.96,135.84,1
"2015-01-15",48006,"foodsme",38,35.31,1341.78,1
"2015-01-15",48006,"fashionsme",18,38.63,695.34,1
"2015-01-15",48006,"pharmacy",8,22.3,178.4,1
"2015-01-15",48006,"restaurant",4,28.03,112.12,1
"2015-01-15",48006,"beauty",3,41.83,125.49,1
"2015-01-15",48007,"fashionsme",16,63,1008,1
"2015-01-15",48007,"pharmacy",13,22.48,292.24,1
"2015-01-15",48007,"beauty",10,43.06,430.6,1
"2015-01-15",48007,"foodsme",4,24.28,97.12,1
"2015-01-15",48008,"pharmacy",34,39.55,1344.7,1
"2015-01-15",48008,"fashionsme",30,94.93,2847.9,1
"2015-01-15",48008,"restaurant",28,35.14,983.92,1
"2015-01-15",48008,"beauty",8,51.51,412.08,1
"2015-01-15",48008,"foodsme",7,29.91,209.37,1
"2015-01-15",48010,"foodsme",44,28.14,1238.16,1
"2015-01-15",48010,"fashionsme",23,76.1,1750.3,1
"2015-01-15",48010,"beauty",22,43.78,963.16,1
"2015-01-15",48010,"pharmacy",15,25.87,388.05,1
"2015-01-15",48010,"restaurant",13,75.52,981.76,1
"2015-01-15",48011,"fashionsme",135,71.87,9702.45,1
"2015-01-15",48011,"restaurant",35,49.33,1726.55,1
"2015-01-15",48011,"pharmacy",14,30.25,423.5,1
"2015-01-15",48011,"beauty",13,78.57,1021.41,1
"2015-01-15",48011,"foodsme",2,24.52,49.04,1
"2015-01-15",48012,"pharmacy",10,47.23,472.3,1
"2015-01-15",48012,"fashionsme",10,53.06,530.6,1
"2015-01-15",48012,"foodsme",7,43.02,301.14,1
"2015-01-15",48012,"restaurant",6,30.11,180.66,1
"2015-01-15",48012,"beauty",5,116.66,583.3,1
"2015-01-15",48013,"beauty",19,56.98,1082.62,1
"2015-01-15",48013,"foodsme",14,40.32,564.48,1
"2015-01-15",48013,"restaurant",13,54.46,707.98,1
"2015-01-15",48013,"fashionsme",6,63.72,382.32,1
"2015-01-15",48013,"pharmacy",4,34.23,136.92,1
"2015-01-15",48014,"foodsme",44,38.14,1678.16,1
"2015-01-15",48014,"pharmacy",26,29.54,768.04,1
"2015-01-15",48014,"fashionsme",21,56.99,1196.79,1
"2015-01-15",48014,"beauty",15,52.62,789.3,1
"2015-01-15",48014,"restaurant",10,32.33,323.3,1
"2015-01-15",48015,"beauty",12,37.4,448.8,1
"2015-01-15",48015,"foodsme",10,23.29,232.9,1
"2015-01-15",48015,"pharmacy",9,33.96,305.64,1
"2015-01-15",48015,"fashionsme",5,167.48,837.4,1
"2015-01-15",48015,"restaurant",4,101.26,405.04,1
"2015-01-16",48001,"restaurant",47,51.66,2428.02,1
"2015-01-16",48001,"fashionsme",26,73.76,1917.76,1
"2015-01-16",48001,"pharmacy",17,47.75,811.75,1
"2015-01-16",48001,"beauty",16,52.7,843.2,1
"2015-01-16",48001,"foodsme",12,66.4,796.8,1
"2015-01-16",48002,"beauty",7,47.38,331.66,1
"2015-01-16",48002,"pharmacy",4,24.93,99.72,1
"2015-01-16",48002,"fashionsme",2,21.98,43.96,1
"2015-01-16",48002,"restaurant",1,11.5,11.5,1
"2015-01-16",48003,"restaurant",9,66.39,597.51,1
"2015-01-16",48003,"pharmacy",9,24.42,219.78,1
"2015-01-16",48003,"foodsme",7,21.34,149.38,1
"2015-01-16",48003,"beauty",4,56.56,226.24,1
"2015-01-16",48003,"fashionsme",2,18.13,36.26,1
"2015-01-16",48004,"pharmacy",18,55.98,1007.64,1
"2015-01-16",48004,"foodsme",18,33.14,596.52,1
"2015-01-16",48004,"fashionsme",14,55.97,783.58,1
"2015-01-16",48004,"beauty",10,60.87,608.7,1
"2015-01-16",48004,"restaurant",8,27.03,216.24,1
"2015-01-16",48005,"fashionsme",61,61.04,3723.44,1
"2015-01-16",48005,"restaurant",27,50.93,1375.11,1
"2015-01-16",48005,"foodsme",15,26.16,392.4,1
"2015-01-16",48005,"pharmacy",8,17.28,138.24,1
"2015-01-16",48005,"beauty",5,70.11,350.55,1
"2015-01-16",48006,"foodsme",40,31.4,1256,1
"2015-01-16",48006,"fashionsme",9,24.49,220.41,1
"2015-01-16",48006,"pharmacy",9,34.97,314.73,1
"2015-01-16",48006,"beauty",7,22.14,154.98,1
"2015-01-16",48006,"restaurant",2,32.4,64.8,1
"2015-01-16",48008,"restaurant",40,39.97,1598.8,1
"2015-01-16",48008,"fashionsme",36,115.02,4140.72,1
"2015-01-16",48008,"pharmacy",23,31.29,719.67,1
"2015-01-16",48008,"beauty",15,42.37,635.55,1
"2015-01-16",48008,"foodsme",13,85.13,1106.69,1
"2015-01-16",48009,"fashionsme",87,81.67,7105.29,1
"2015-01-16",48009,"restaurant",61,94.06,5737.66,1
"2015-01-16",48009,"beauty",36,86.15,3101.4,1
"2015-01-16",48009,"pharmacy",22,26.42,581.24,1
"2015-01-16",48009,"foodsme",21,45.49,955.29,1
"2015-01-16",48010,"foodsme",45,24.25,1091.25,1
"2015-01-16",48010,"beauty",40,40.93,1637.2,1
"2015-01-16",48010,"fashionsme",20,40.64,812.8,1
"2015-01-16",48010,"pharmacy",11,43.71,480.81,1
"2015-01-16",48010,"restaurant",10,47.42,474.2,1
"2015-01-16",48011,"fashionsme",162,79.76,12921.12,1
"2015-01-16",48011,"restaurant",38,58.33,2216.54,1
"2015-01-16",48011,"pharmacy",19,122.18,2321.42,1
"2015-01-16",48011,"beauty",17,67.74,1151.58,1
"2015-01-16",48011,"foodsme",6,24.13,144.78,1
"2015-01-16",48012,"fashionsme",21,28.22,592.62,1
"2015-01-16",48012,"foodsme",9,34.43,309.87,1
"2015-01-16",48012,"pharmacy",7,25.26,176.82,1
"2015-01-16",48012,"beauty",6,68.51,411.06,1
"2015-01-16",48012,"restaurant",5,70.8,354,1
"2015-01-16",48013,"beauty",20,40.52,810.4,1
"2015-01-16",48013,"foodsme",18,26.29,473.22,1
"2015-01-16",48013,"restaurant",12,43.5,522,1
"2015-01-16",48013,"pharmacy",6,21.96,131.76,1
"2015-01-16",48013,"fashionsme",5,33.99,169.95,1
"2015-01-16",48014,"foodsme",56,30.93,1732.08,1
"2015-01-16",48014,"beauty",22,189.1,4160.2,1
"2015-01-16",48014,"pharmacy",21,40.77,856.17,1
"2015-01-16",48014,"fashionsme",16,44.38,710.08,1
"2015-01-16",48014,"restaurant",10,46.12,461.2,1
"2015-01-17",48001,"restaurant",51,80.58,4109.58,1
"2015-01-17",48001,"fashionsme",26,62.55,1626.3,1
"2015-01-17",48001,"foodsme",12,159.13,1909.56,1
"2015-01-17",48001,"beauty",8,201.97,1615.76,1
"2015-01-17",48001,"pharmacy",1,19.6,19.6,1
"2015-01-17",48002,"beauty",4,33.69,134.76,1
"2015-01-17",48002,"fashionsme",2,143.98,287.96,1
"2015-01-17",48002,"foodsme",2,28.63,57.26,1
"2015-01-17",48002,"pharmacy",1,7.1,7.1,1
"2015-01-17",48003,"foodsme",11,22.57,248.27,1
"2015-01-17",48003,"restaurant",6,52.89,317.34,1
"2015-01-17",48003,"beauty",6,131.54,789.24,1
"2015-01-17",48003,"pharmacy",4,21.95,87.8,1
"2015-01-17",48003,"fashionsme",4,68.04,272.16,1
"2015-01-17",48004,"fashionsme",14,73.32,1026.48,1
"2015-01-17",48004,"foodsme",12,35.76,429.12,1
"2015-01-17",48004,"beauty",8,39.38,315.04,1
"2015-01-17",48004,"pharmacy",7,40.53,283.71,1
"2015-01-17",48004,"restaurant",3,103.68,311.04,1
"2015-01-17",48005,"fashionsme",115,59.61,6855.15,1
"2015-01-17",48005,"restaurant",41,65.94,2703.54,1
"2015-01-17",48005,"foodsme",17,39.82,676.94,1
"2015-01-17",48005,"pharmacy",10,20.62,206.2,1
"2015-01-17",48005,"beauty",1,26,26,1
"2015-01-17",48006,"fashionsme",21,51.04,1071.84,1
"2015-01-17",48006,"foodsme",21,31.18,654.78,1
"2015-01-17",48006,"restaurant",5,71.87,359.35,1
"2015-01-17",48006,"pharmacy",4,26.54,106.16,1
"2015-01-17",48006,"beauty",1,35,35,1
"2015-01-17",48008,"fashionsme",45,154.37,6946.65,1
"2015-01-17",48008,"restaurant",38,54.89,2085.82,1
"2015-01-17",48008,"foodsme",20,68.01,1360.2,1
"2015-01-17",48008,"pharmacy",20,37.68,753.6,1
"2015-01-17",48008,"beauty",10,43.3,433,1
"2015-01-17",48009,"fashionsme",117,110.21,12894.57,1
"2015-01-17",48009,"restaurant",55,102.17,5619.35,1
"2015-01-17",48009,"foodsme",22,25.89,569.58,1
"2015-01-17",48009,"beauty",19,55.78,1059.82,1
"2015-01-17",48009,"pharmacy",8,42.75,342,1
"2015-01-17",48010,"foodsme",22,24.58,540.76,1
"2015-01-17",48010,"restaurant",21,68.27,1433.67,1
"2015-01-17",48010,"fashionsme",10,172.93,1729.3,1
"2015-01-17",48010,"beauty",9,37.81,340.29,1
"2015-01-17",48010,"pharmacy",2,21.76,43.52,1
"2015-01-17",48011,"fashionsme",210,82.48,17320.8,1
"2015-01-17",48011,"restaurant",36,77.13,2776.68,1
"2015-01-17",48011,"beauty",11,45.41,499.51,1
"2015-01-17",48011,"pharmacy",10,29.83,298.3,1
"2015-01-17",48011,"foodsme",5,24.64,123.2,1
"2015-01-17",48012,"pharmacy",10,33.48,334.8,1
"2015-01-17",48012,"foodsme",8,33.56,268.48,1
"2015-01-17",48012,"fashionsme",7,61.87,433.09,1
"2015-01-17",48012,"beauty",5,34.45,172.25,1
"2015-01-17",48012,"restaurant",3,154.3,462.9,1
"2015-01-17",48013,"restaurant",14,96.1,1345.4,1
"2015-01-17",48013,"foodsme",11,46.88,515.68,1
"2015-01-17",48013,"beauty",6,34.87,209.22,1
"2015-01-17",48013,"pharmacy",4,35.46,141.84,1
"2015-01-17",48013,"fashionsme",2,69.98,139.96,1
"2015-01-17",48014,"foodsme",25,32.69,817.25,1
"2015-01-17",48014,"fashionsme",24,59.1,1418.4,1
"2015-01-17",48014,"beauty",9,49.25,443.25,1
"2015-01-17",48014,"restaurant",8,56.12,448.96,1
"2015-01-17",48014,"pharmacy",8,32.8,262.4,1
"2015-01-18",48003,"restaurant",8,189.45,1515.6,1
"2015-01-18",48003,"beauty",2,15,30,1
"2015-01-18",48004,"restaurant",3,138.3,414.9,1
"2015-01-18",48004,"foodsme",1,48.4,48.4,1
"2015-01-18",48005,"restaurant",15,56.82,852.3,1
