ID,X314,X119,X118,X127,X6_g,X6_j,X3_c,X51,X27,X58,X100,X324,X351,y
3452,0,0,0,1,0,1,0,1,1,0,1,0,0,100.0
3454,1,1,1,0,0,1,1,1,0,1,1,1,1,114.52
3455,0,0,0,1,0,0,0,1,1,1,1,1,1,92.45
3458,1,0,0,0,0,0,1,1,1,0,1,0,1,104.6
3459,0,1,1,1,1,0,0,1,0,1,1,1,0,89.94
3463,0,1,1,1,0,0,0,1,1,0,0,0,0,120.95
3471,0,1,1,1,1,0,1,1,1,1,1,1,0,101.47
3474,1,1,1,0,0,0,0,1,1,0,1,0,1,106.52
3477,0,1,1,1,1,0,1,1,1,1,0,1,0,91.78
3480,0,1,1,1,0,1,1,1,0,1,1,1,0,88.27
3481,0,0,0,1,0,0,0,0,0,0,1,0,1,92.94
3482,1,1,1,0,1,0,0,1,0,0,1,0,0,105.79
3486,1,1,1,0,0,0,1,1,1,0,1,0,0,117.32
3489,0,0,0,1,0,0,0,1,1,1,1,1,1,95.87
3490,1,1,1,0,0,0,0,1,0,1,0,1,0,122.12
3491,0,1,1,1,0,0,0,1,1,1,1,1,1,119.5
3492,1,0,0,0,0,0,0,1,1,0,1,0,0,100.46
3493,0,1,1,1,0,1,1,1,0,1,0,1,0,86.96
3494,1,0,0,0,0,1,0,0,0,0,0,0,0,114.18
3495,0,0,0,1,0,1,0,0,0,1,0,1,0,101.07
3498,1,0,0,0,0,0,1,1,1,0,1,0,1,110.94
3502,1,1,1,0,0,0,0,1,1,1,1,1,1,107.1
3503,0,1,1,1,0,0,1,1,0,1,1,1,0,92.6
3505,1,1,1,0,0,0,0,1,1,1,1,1,1,112.17
3506,0,0,0,1,1,0,1,1,1,1,1,1,0,89.75
3507,0,1,1,1,1,0,1,1,1,1,1,1,1,99.23
3509,1,1,1,0,0,0,1,1,1,1,0,1,0,115.05
3510,0,0,0,1,1,0,0,0,1,0,0,0,0,89.84
3513,0,1,1,1,1,0,1,1,1,1,1,1,0,101.45
3514,1,1,1,0,0,1,1,1,1,1,1,1,0,110.94
3516,1,1,1,0,0,0,1,1,0,1,1,1,0,114.57
3519,0,1,1,1,0,0,0,0,1,0,0,0,0,89.95
3520,0,0,0,0,0,1,1,1,1,0,1,0,1,80.34
3521,1,0,0,0,0,0,1,1,1,0,1,0,1,98.7
3522,0,1,1,1,0,0,0,1,0,0,1,0,1,87.74
3523,1,1,1,0,0,0,0,1,0,1,0,1,0,120.17
3524,1,1,1,0,0,1,1,1,1,0,1,0,0,117.28
3525,0,0,0,1,1,0,1,1,1,1,1,1,1,98.1
3527,0,0,0,1,0,0,1,1,0,1,0,1,0,92.46
3541,0,1,1,1,0,0,1,1,1,1,1,1,0,97.32
3542,1,1,1,0,1,0,0,1,1,1,1,1,1,114.35
3543,1,1,1,0,0,0,1,1,1,0,1,0,0,115.24
3544,0,1,1,1,1,0,0,1,0,0,0,0,0,106.6
3547,0,1,1,1,0,1,1,1,1,0,1,0,0,99.84
3548,1,1,1,0,0,0,0,1,1,0,1,0,1,109.25
3549,0,1,1,1,1,0,1,1,0,1,1,1,0,119.31
3552,1,0,0,0,0,0,1,1,1,1,1,1,1,108.26
3555,0,1,1,1,0,0,1,0,1,0,0,0,0,89.93
3556,1,0,0,0,0,1,1,1,1,1,1,1,1,105.56
3560,0,0,0,0,0,1,1,1,1,0,0,0,1,78.95
3566,1,1,1,0,0,0,1,1,0,1,0,1,0,109.61
3568,0,0,0,1,0,0,0,0,1,0,0,0,0,95.71
3569,1,1,1,0,0,0,1,1,1,0,0,0,0,125.72
3570,0,1,1,1,0,0,0,1,0,0,1,0,0,90.68
3573,1,0,0,0,0,0,1,1,1,1,1,1,0,106.73
3575,0,0,0,0,0,0,0,1,1,1,0,1,1,77.45
3580,0,1,1,0,0,1,0,1,0,1,0,1,1,122.01
3581,0,0,0,1,1,0,1,1,1,1,1,1,1,89.79
3582,1,1,1,0,0,0,1,1,1,1,1,1,1,116.51
3584,1,0,0,0,0,0,0,0,0,1,0,1,0,99.64
3588,0,0,0,0,0,1,1,1,1,0,1,0,1,74.35
3589,0,0,0,1,0,0,1,0,1,1,1,1,1,114.51
3590,1,1,1,0,0,0,0,1,1,1,1,1,0,107.99
3591,0,1,1,1,1,0,0,1,1,0,1,0,0,108.97
3592,1,1,1,0,0,0,1,1,1,0,1,0,0,110.01
3596,0,1,1,1,1,0,1,1,0,1,1,1,0,89.28
3597,1,0,0,0,0,1,0,1,1,0,1,0,0,99.1
3598,0,1,1,1,0,1,0,1,1,1,1,1,1,90.76
3603,1,1,1,0,1,0,1,1,1,0,1,0,0,106.55
3605,0,1,1,0,0,0,0,1,1,1,1,1,1,109.9
3606,0,0,0,1,1,0,0,0,1,0,1,0,0,94.21
3607,1,1,1,0,0,0,1,1,1,1,0,1,0,108.06
3608,0,0,0,1,0,1,0,1,0,0,0,0,0,93.94
3611,0,1,1,1,0,0,1,1,0,1,1,1,0,93.15
3613,0,0,0,1,0,1,0,0,0,0,0,0,0,114.66
3616,0,0,0,0,0,0,0,1,1,0,0,0,0,72.94
3622,1,0,0,0,1,0,0,0,0,0,0,0,0,102.48
3623,0,1,1,1,0,0,0,1,0,0,1,0,0,92.47
3624,1,0,0,0,0,0,1,1,1,1,1,1,1,100.27
3627,0,1,1,1,0,0,1,1,0,1,0,1,0,89.77
3628,1,0,0,0,0,0,1,1,1,0,1,0,0,111.22
3629,0,1,1,1,0,0,0,1,1,1,1,1,1,91.89
3635,0,0,0,1,1,0,1,1,1,1,0,1,0,88.22
3636,1,1,1,0,0,0,0,1,1,0,1,0,1,108.35
3638,1,1,1,0,0,0,1,0,1,1,1,1,0,107.79
3642,1,1,1,0,1,0,1,1,0,1,0,1,0,108.99
3643,0,0,0,1,1,0,0,0,1,1,1,1,0,95.15
3649,1,0,0,0,0,0,0,1,1,0,1,0,0,107.97
3650,0,1,1,1,0,0,1,0,1,1,1,1,1,86.34
3651,1,0,0,0,1,0,1,1,1,0,1,0,1,99.99
3652,0,1,1,1,1,0,1,0,1,1,1,1,1,92.82
3656,0,0,0,1,1,0,0,0,1,1,1,1,0,88.31
3657,1,1,1,0,1,0,1,1,1,0,1,0,1,112.54
3658,0,1,1,1,0,1,1,1,1,1,0,1,1,88.77
3661,1,1,1,0,0,1,1,1,1,0,1,0,1,115.1
3663,0,1,1,1,1,0,1,1,1,1,1,1,1,92.99
3664,1,0,0,0,0,1,0,1,1,1,1,1,0,101.65
3665,0,1,1,1,1,0,1,0,0,0,1,0,0,90.76
3667,1,1,1,0,1,0,1,0,0,1,1,1,0,111.4
3669,0,1,1,1,1,0,1,1,1,1,0,1,0,88.36
3670,1,1,1,0,0,1,1,1,1,0,1,0,0,110.07
3672,1,1,1,0,0,1,1,1,1,1,1,1,0,119.59
3676,1,1,1,0,1,0,1,1,0,1,1,1,0,109.79
3677,0,1,1,1,0,0,1,0,1,1,1,1,1,92.59
3678,1,1,1,0,0,0,0,1,1,0,1,0,1,111.92
3679,0,0,0,1,0,1,1,0,1,1,1,1,0,89.07
3680,1,1,1,0,0,1,1,1,1,1,1,1,1,110.22
3683,0,1,1,1,0,0,1,1,0,1,1,1,0,90.11
3684,1,0,0,0,0,0,1,0,0,0,0,0,0,98.81
3685,0,1,1,1,0,0,1,0,1,1,1,1,1,94.5
3688,0,0,0,1,0,1,0,1,0,0,0,0,0,91.32
3689,1,1,1,0,0,0,1,1,0,1,1,1,0,122.31
3690,0,0,0,1,1,0,0,1,1,0,0,0,0,89.9
3691,1,1,1,0,0,0,1,1,0,1,0,1,0,111.83
3693,1,1,1,0,1,0,1,1,1,1,1,1,1,125.44
3694,0,0,0,1,0,0,1,1,0,1,0,1,0,88.23
3697,0,1,1,0,0,1,1,1,0,1,1,1,0,109.44
3698,0,0,0,1,1,0,0,0,1,1,1,1,0,89.19
3700,0,1,1,1,0,0,1,1,1,1,1,1,0,89.38
3701,1,0,0,0,1,0,1,1,1,0,1,0,0,102.3
3702,0,1,1,1,0,0,0,1,1,1,1,1,1,85.83
3703,1,0,0,0,0,0,1,1,1,0,1,0,0,105.29
3704,0,1,1,1,0,0,1,1,1,1,1,1,0,87.49
3706,0,0,0,1,0,0,0,1,0,0,1,0,1,89.14
3711,1,0,0,0,1,0,1,1,1,0,1,0,0,115.53
3713,1,1,1,0,1,0,0,0,0,0,0,0,1,109.96
3714,0,0,0,1,0,1,1,0,0,1,1,1,0,88.66
3717,0,1,1,0,0,0,1,1,1,1,0,1,1,107.01
3718,0,0,0,1,0,1,1,0,1,1,1,1,0,94.9
3719,0,0,0,1,0,0,1,0,1,1,1,1,0,93.91
3721,0,1,1,1,0,0,0,0,0,0,1,0,0,93.78
3723,1,0,0,0,0,1,1,1,1,0,1,0,0,99.4
3724,0,1,1,1,1,0,1,1,1,1,1,1,1,89.01
3725,1,0,0,0,0,0,0,1,1,0,1,0,0,98.19
3727,1,1,1,0,0,0,1,1,1,0,1,0,0,109.24
3730,0,1,1,1,0,0,0,1,0,0,1,0,0,100.71
3732,0,1,1,1,0,1,0,1,1,1,0,1,0,91.43
3733,1,0,0,0,1,0,1,1,1,0,1,0,1,97.78
3734,0,1,1,1,0,1,1,1,1,1,0,1,1,88.44
3737,1,1,1,0,0,0,0,1,1,1,1,1,0,109.59
3738,0,1,1,0,0,0,0,0,0,1,0,1,0,105.64
3740,0,1,1,1,0,1,1,0,1,1,1,1,0,90.52
3742,0,1,1,1,0,1,1,1,1,0,1,0,0,93.64
3747,0,0,0,0,1,0,0,0,1,0,0,0,0,72.5
3748,0,0,0,1,0,1,1,0,1,1,0,1,0,90.83
3749,1,1,1,0,1,0,0,1,1,1,1,1,1,106.22
3750,1,1,1,0,0,0,1,1,1,1,1,1,0,111.01
3752,1,1,1,0,1,0,1,0,1,0,0,0,0,107.4
3754,1,1,1,0,0,0,1,1,1,0,1,0,0,107.3
3755,0,0,0,1,0,0,0,0,0,0,0,0,0,87.33
3756,1,1,1,0,0,1,1,1,1,1,1,1,1,115.72
3757,0,1,1,1,0,0,0,1,0,0,1,0,0,95.31
3758,1,1,1,0,1,0,0,1,1,1,1,1,0,128.02
3759,0,0,0,1,0,1,1,0,0,1,0,1,0,90.26
3764,1,1,1,0,0,1,1,1,0,1,0,1,0,107.85
3766,1,1,1,0,0,1,1,1,0,1,0,1,0,119.78
3767,0,0,0,1,0,0,0,0,0,1,1,1,0,87.4
3771,0,1,1,1,0,1,1,1,1,1,1,1,0,92.97
3772,0,0,0,0,0,0,0,1,1,0,0,0,0,74.86
3775,1,0,0,0,0,1,1,1,1,0,1,0,0,106.79
3777,0,1,1,0,0,1,1,0,0,0,1,0,0,108.07
3785,1,0,0,0,1,0,0,1,1,1,0,1,1,115.83
3787,0,0,0,0,1,0,0,1,1,1,0,1,1,78.47
3788,0,1,1,1,0,1,1,0,1,1,1,1,0,87.73
3791,1,0,0,0,0,1,1,1,1,0,1,0,1,101.71
3792,1,0,0,0,0,0,0,1,1,0,1,0,1,100.35
3794,0,0,0,1,0,1,1,1,0,1,0,1,0,87.57
3796,0,1,1,1,0,1,1,1,1,1,0,1,0,89.75
3799,0,0,0,1,1,0,1,1,0,1,1,1,0,88.87
3801,0,0,0,1,0,0,0,0,1,0,0,0,0,92.19
3802,0,0,0,0,0,0,0,0,1,0,0,0,0,74.77
3803,1,1,1,0,0,1,0,1,1,0,1,0,1,104.55
3805,1,1,1,0,0,0,0,1,1,1,1,1,1,107.12
3806,0,0,0,1,1,0,1,1,0,0,0,0,0,87.71
3807,1,1,1,0,1,0,0,1,0,1,0,1,0,119.65
3808,0,1,1,1,0,0,1,1,1,1,1,1,0,102.91
3809,1,0,0,0,1,0,1,1,1,0,1,0,1,102.31
3811,1,1,1,0,0,0,1,1,0,1,1,1,0,113.62
3812,0,0,0,1,0,0,1,1,1,0,1,0,1,92.32
3813,1,1,1,0,0,0,1,1,1,1,1,1,1,107.9
3814,0,0,0,1,0,1,1,0,1,1,0,1,1,132.61
3817,0,1,1,1,1,0,1,0,1,1,1,1,0,89.89
3819,0,1,1,1,1,0,0,1,0,1,1,1,0,91.44
3820,1,0,0,0,0,1,1,0,0,0,0,0,0,101.03
3821,0,1,1,1,0,0,1,1,1,1,1,1,1,97.86
3822,1,1,1,0,0,0,1,1,1,1,1,1,1,104.91
3823,0,0,0,1,0,0,1,0,1,1,0,1,0,91.46
3825,0,0,0,1,0,0,0,0,1,1,1,1,0,90.97
3826,1,0,0,0,1,0,1,1,1,0,0,0,1,106.59
3827,0,1,1,1,0,0,0,1,1,1,1,1,0,91.46
3829,0,1,1,1,0,0,1,0,1,1,1,1,0,98.31
3833,0,1,1,1,0,0,1,0,1,1,1,1,0,116.18
3837,0,1,1,1,1,0,0,1,1,0,1,0,0,87.17
3841,0,0,0,1,0,0,1,1,1,1,1,1,1,88.14
3842,1,1,1,0,0,0,1,1,1,1,1,1,1,132.29
3843,0,1,1,1,1,0,1,0,1,1,1,1,1,88.08
3844,0,1,1,0,1,0,0,1,1,1,1,1,0,111.01
3848,1,1,1,0,1,0,0,1,1,0,1,0,1,106.9
3850,0,1,1,1,0,0,1,1,1,1,1,1,0,97.77
3851,1,1,1,0,0,1,1,1,1,1,1,1,1,107.77
3852,0,0,0,1,0,0,0,0,1,0,1,0,1,90.83
3854,0,1,1,1,0,0,1,1,0,1,1,1,0,89.09
3857,1,0,0,0,0,0,1,1,1,1,1,1,1,97.64
3858,0,1,1,1,1,0,0,1,1,0,1,0,0,98.59
3859,1,1,1,0,0,0,0,1,1,1,1,1,1,104.87
3860,0,1,1,1,0,0,1,0,1,1,1,1,0,90.8
3861,1,0,0,0,1,0,1,0,0,1,1,1,0,98.16
3862,0,1,1,1,0,0,1,1,0,1,1,1,0,89.64
3863,1,0,0,0,0,0,1,1,1,0,1,0,0,99.03
3870,1,1,1,0,0,0,0,0,0,1,0,1,0,105.36
3872,1,1,1,0,0,0,1,1,1,1,1,1,1,113.01
3873,0,1,1,1,1,0,0,1,0,1,1,1,0,89.9
3874,0,1,1,1,0,0,0,1,0,1,1,1,0,97.87
3877,1,1,1,0,0,0,1,1,0,1,0,1,0,115.19
3880,0,0,0,1,0,1,0,1,0,1,1,1,0,89.26
3882,0,1,1,1,1,0,0,1,0,0,1,0,0,92.43
3885,0,0,0,1,1,0,1,0,1,1,1,1,0,91.12
3887,0,0,0,1,1,0,0,0,1,1,1,1,0,86.67
3888,1,1,1,0,1,0,1,1,1,1,1,1,1,118.27
3889,0,1,1,1,0,0,1,0,1,1,1,1,0,91.88
3891,1,1,1,0,0,0,1,1,0,1,1,1,0,109.02
3892,0,0,0,1,0,1,1,1,1,0,1,0,0,108.64
3894,0,1,1,1,1,0,0,1,0,0,1,0,0,94.56
3895,1,0,0,0,0,0,1,0,0,0,0,0,0,109.98
3896,0,1,1,1,0,0,0,1,0,0,1,0,0,92.13
3898,0,1,1,1,1,0,0,1,1,1,1,1,1,88.18
3899,0,0,0,1,0,0,1,0,0,1,1,1,0,91.08
3900,1,1,1,0,0,1,0,1,1,0,1,0,0,109.21
3903,0,0,0,0,1,0,0,0,1,0,0,0,0,73.89
3904,0,1,1,1,0,0,1,1,1,0,1,0,0,93.57
3905,1,0,0,0,1,0,0,1,1,0,1,0,1,100.71
3906,0,1,1,1,0,0,1,0,1,1,1,1,1,93.45
3907,1,0,0,0,1,0,1,1,1,1,1,1,1,101.6
3908,0,1,1,1,0,0,1,1,1,1,0,1,0,87.67
3909,1,1,1,0,1,0,1,1,1,1,1,1,1,114.8
3910,0,1,1,1,0,1,1,1,1,1,1,1,0,88.73
3911,1,0,0,0,0,0,1,1,1,1,0,1,1,100.1
3912,0,1,1,1,0,0,1,1,0,0,1,0,0,91.6
3915,1,1,1,0,0,0,1,1,1,0,1,0,0,110.02
3918,0,1,1,1,0,0,1,0,1,1,0,1,0,97.96
3919,0,0,0,0,0,0,0,1,1,0,0,0,0,74.2
3920,1,0,0,0,0,0,0,1,1,0,1,0,0,99.58
3921,0,1,1,1,0,0,1,1,1,1,1,1,0,95.34
3922,1,1,1,0,0,1,0,1,1,0,1,0,1,109.49
3923,0,1,1,1,0,1,1,1,1,1,1,1,1,95.7
3926,0,1,1,1,0,0,1,0,1,1,1,1,0,92.38
3927,1,0,0,0,0,0,0,1,1,0,1,0,1,102.78
3930,0,1,1,1,0,0,1,1,1,1,1,1,1,87.72
3931,1,0,0,0,0,1,0,1,0,0,1,0,0,100.85
3940,0,1,1,1,0,0,1,0,1,1,1,1,1,88.83
3941,0,0,0,1,0,1,0,1,0,1,0,1,0,89.69
3942,1,1,1,0,0,0,0,1,0,1,1,1,0,108.99
3954,0,0,0,1,0,1,1,1,0,0,1,0,0,90.39
3955,1,1,1,0,0,0,0,1,1,0,1,0,0,103.85
3956,0,0,0,1,0,1,0,1,0,0,1,0,0,90.49
3957,0,1,1,1,0,1,0,1,0,1,1,1,0,103.03
3958,1,0,0,0,0,0,1,0,0,0,0,0,0,98.97
3959,0,1,1,1,0,0,1,1,1,0,1,0,0,91.13
3960,1,0,0,0,0,0,1,0,1,1,1,1,0,100.4
3963,1,1,1,0,0,1,0,0,1,1,1,1,0,115.39
3964,0,0,0,1,0,0,0,0,0,0,1,0,0,88.92
3965,1,1,1,0,0,0,1,1,1,1,1,1,1,109.05
3972,0,0,0,0,0,1,0,0,1,0,0,0,0,77.64
3976,0,1,1,1,0,0,1,1,0,1,1,1,0,94.35
3978,1,1,1,0,0,0,0,0,1,0,1,0,0,110.94
3980,0,0,0,1,0,0,0,0,1,0,1,0,0,92.1
3981,0,1,1,1,1,0,1,1,1,1,1,1,0,110.07
3982,1,1,1,0,1,0,1,1,1,1,1,1,0,109.63
3983,0,0,0,1,1,0,1,1,1,0,1,0,0,88.28
3984,0,0,0,0,0,0,0,0,1,0,0,0,0,81.07
3987,0,1,1,1,0,0,0,0,1,0,1,0,0,90.44
3989,0,0,0,1,1,0,0,1,1,0,1,0,1,89.65
3990,0,1,1,0,0,0,1,1,1,1,1,1,0,114.65
3996,0,0,0,1,0,0,1,0,1,1,1,1,0,88.12
3997,1,1,1,0,0,0,1,1,1,0,1,0,0,106.91
3998,1,0,0,0,0,0,1,0,0,0,0,0,0,100.11
3999,1,1,1,0,0,0,0,1,1,0,1,0,0,108.88
4000,0,0,0,1,0,0,0,1,1,0,1,0,0,93.55
4001,1,1,1,0,0,0,1,1,1,1,0,1,1,116.23
4002,0,1,1,1,0,0,0,1,0,1,1,1,0,85.75
4003,1,1,1,0,1,0,1,1,1,1,1,1,1,111.07
4004,0,0,0,1,0,0,1,1,0,1,0,1,0,95.33
4006,1,1,1,0,0,0,0,1,1,0,0,0,1,114.29
4014,0,1,1,1,0,0,0,1,0,1,1,1,1,91.23
4017,0,0,0,1,0,0,0,1,1,1,1,1,0,89.63
4019,0,0,0,1,1,0,0,1,0,1,0,1,0,90.69
4020,1,0,0,0,0,1,0,0,0,0,0,0,0,95.35
4021,0,1,1,1,0,1,0,1,0,1,1,1,0,95.21
4022,1,0,0,0,0,0,0,0,1,1,1,1,0,98.83
4023,0,1,1,1,0,0,1,0,1,1,1,1,1,91.59
4024,1,1,1,0,0,0,0,1,1,1,1,1,0,112.53
4027,0,0,0,1,0,0,0,0,0,0,0,0,0,92.6
4030,1,1,1,0,0,1,1,1,0,1,0,1,0,114.63
4035,0,1,1,1,0,1,1,1,1,1,1,1,0,95.48
4036,0,1,1,0,0,0,0,1,1,1,0,1,0,123.47
4040,1,0,0,0,0,1,0,1,1,1,1,1,1,107.61
4050,0,0,0,0,0,1,0,0,1,0,0,0,0,80.2
4053,0,1,1,1,0,1,0,1,1,1,1,1,0,90.41
4054,1,1,1,0,0,0,0,1,1,0,1,0,0,109.47
4055,0,0,0,1,0,1,0,1,1,1,1,1,1,93.8
4056,1,1,1,0,0,0,0,1,1,1,1,1,0,109.13
4057,0,0,0,1,0,0,0,0,0,0,1,0,0,92.91
4059,0,1,1,1,0,0,1,0,0,1,0,1,0,89.86
4060,1,0,0,0,0,0,0,0,1,0,1,0,0,106.13
4061,0,1,1,1,1,0,0,1,1,1,0,1,0,88.95
4063,0,0,0,1,0,0,0,0,1,0,1,0,0,91.06
4065,0,0,0,1,0,0,0,0,1,1,0,1,0,92.08
4066,1,1,1,0,1,0,1,1,1,1,1,1,1,119.89
4069,1,1,1,0,0,0,0,1,1,0,0,0,0,112.31
4071,1,1,1,0,0,0,0,1,1,0,1,0,0,114.4
4073,0,0,0,1,0,0,1,1,0,1,0,1,0,88.7
4079,0,1,1,1,0,0,1,1,1,0,1,0,1,124.64
4081,0,1,1,1,1,0,1,1,0,1,1,1,1,96.41
4083,0,1,1,1,0,0,1,1,1,0,1,0,0,88.97
4084,1,0,0,0,1,0,1,0,1,1,1,1,1,99.59
4087,0,0,0,1,0,0,0,1,1,0,1,0,0,96.47
4090,1,0,0,0,0,0,0,1,1,0,1,0,1,101.27
4091,0,1,1,1,0,1,0,0,1,1,0,1,0,88.45
4093,1,1,1,0,0,0,0,1,0,1,1,1,0,108.49
4098,0,1,1,1,0,0,1,1,0,1,0,1,0,91.88
4099,1,0,0,0,0,0,0,1,1,1,1,1,0,106.4
4100,0,1,1,1,0,0,1,1,1,0,0,0,1,90.0
4101,1,1,1,0,0,0,0,1,0,1,0,1,0,112.07
4103,1,1,1,0,0,0,0,1,1,0,1,0,0,109.69
4104,0,0,0,1,1,0,1,1,1,0,1,0,1,102.93
4106,0,0,0,1,0,0,1,0,1,0,0,0,0,92.18
4108,0,0,0,1,1,0,0,1,1,0,1,0,0,93.29
4109,1,1,1,0,0,1,0,1,1,1,0,1,0,107.81
4110,0,0,0,0,0,0,0,0,1,0,0,0,0,77.16
4121,1,1,1,0,1,0,0,1,0,1,0,1,0,122.4
4123,0,0,0,1,1,0,0,0,1,1,1,1,0,90.57
4124,1,1,1,0,0,0,0,1,1,0,1,0,0,109.29
4127,0,0,0,1,1,0,1,0,0,1,0,1,0,95.67
4128,1,1,1,0,1,0,1,0,0,1,1,1,0,126.97
4130,0,0,0,1,1,0,1,1,1,1,1,1,0,100.09
4131,1,1,1,0,0,0,0,1,1,0,1,0,0,105.94
4132,1,1,1,0,0,0,1,1,0,1,0,1,0,111.32
4133,0,0,0,1,0,0,0,1,1,1,1,1,1,91.52
4135,0,1,1,1,0,0,0,1,0,0,1,0,0,89.65
4136,1,0,0,0,0,1,0,0,0,0,0,0,0,125.84
4138,1,1,1,0,0,0,0,1,1,1,1,1,0,111.08
4139,0,0,0,1,0,0,0,0,0,0,0,0,0,87.06
4140,1,1,1,0,1,0,0,1,1,1,1,1,1,108.8
4143,1,0,0,0,1,0,0,1,0,1,1,1,0,113.28
4147,1,0,0,0,0,0,0,0,0,0,0,0,0,101.89
4148,0,1,1,1,0,0,0,1,1,0,0,0,1,98.25
4149,1,1,1,0,0,0,1,1,0,0,0,0,0,113.09
4152,0,0,0,1,0,0,0,0,1,1,0,1,0,92.27
4153,1,1,1,0,0,0,0,1,0,1,1,1,0,119.38
4155,1,1,1,0,0,0,0,1,1,1,1,1,0,110.33
4158,0,1,1,1,0,0,1,1,1,1,1,1,0,95.96
4162,0,1,1,1,0,0,1,1,1,1,1,1,0,93.56
4163,1,0,0,0,1,0,0,1,1,0,1,0,0,105.59
4164,0,1,1,1,0,0,0,1,0,1,1,1,1,110.39
4165,1,0,0,0,0,0,1,0,1,1,0,1,1,98.94
4166,0,1,1,1,1,0,1,1,1,1,1,1,0,94.38
4167,1,1,1,0,0,0,0,1,1,0,1,0,1,110.53
4169,0,0,0,0,0,1,0,1,1,0,0,0,0,75.42
4170,0,1,1,1,0,1,0,1,1,1,0,1,0,106.1
4174,1,1,1,0,1,0,0,1,1,1,0,1,1,109.34
4180,0,0,0,1,0,0,0,0,1,0,1,0,0,88.99
4182,0,1,1,1,0,0,0,1,1,1,0,1,0,91.63
4187,0,0,0,1,0,1,0,1,0,0,1,0,1,94.02
4189,0,1,1,1,0,1,0,1,1,1,1,1,0,88.44
4191,0,1,1,1,1,0,1,1,0,1,0,1,0,99.41
4197,0,0,0,1,0,0,0,1,1,1,1,1,0,89.89
4198,1,1,1,0,0,1,0,1,1,1,1,1,1,109.39
4199,0,1,1,1,0,1,0,1,1,1,1,1,0,90.44
4200,1,0,0,0,0,0,1,0,1,0,0,0,1,104.65
4201,1,1,1,0,0,1,1,0,0,1,0,1,0,110.97
4204,1,1,1,0,0,0,1,1,1,0,1,0,0,113.52
4205,0,1,1,1,1,0,0,1,0,1,1,1,0,89.61
4206,1,0,0,0,1,0,0,1,1,0,1,0,1,100.68
4207,0,0,0,0,0,1,1,1,1,1,0,1,1,88.75
4213,0,1,1,1,1,0,0,1,1,1,0,1,0,88.77
4218,0,1,1,0,0,0,0,1,1,0,1,0,0,114.87
4220,1,1,1,0,0,0,1,1,1,1,1,1,0,112.94
4221,0,0,0,1,1,0,0,1,0,0,1,0,0,89.22
4223,0,1,1,1,1,0,0,1,1,1,1,1,0,108.31
4225,0,1,1,1,0,0,0,0,1,1,1,1,0,89.91
4226,0,1,1,1,0,0,0,1,1,0,1,0,0,92.79
4227,1,0,0,0,1,0,0,1,1,0,1,0,1,100.04
4228,0,1,1,1,0,1,1,0,1,1,1,1,0,101.35
4229,0,1,1,0,1,0,0,1,0,1,1,1,0,107.11
4230,0,1,1,1,1,0,1,1,0,1,1,1,0,88.06
4233,1,1,1,0,0,0,1,1,1,1,1,1,0,107.42
4235,1,1,1,0,0,0,0,1,0,1,0,1,0,109.65
4238,0,1,1,1,0,0,1,0,0,1,1,1,0,97.55
4239,0,0,0,0,1,0,0,1,1,1,1,1,0,76.78
4241,0,1,1,1,1,0,0,1,1,0,1,0,1,89.38
4244,1,0,0,0,0,0,1,1,1,0,1,0,1,106.37
4245,0,1,1,1,0,1,1,1,1,1,1,1,0,91.88
4246,1,1,1,0,0,0,0,1,1,1,0,1,0,116.67
4250,1,1,1,0,0,0,1,1,1,1,1,1,0,111.14
4251,0,1,1,1,0,1,1,1,1,1,0,1,1,103.63
4252,1,0,0,0,1,0,0,1,0,0,0,0,0,96.21
4253,0,1,1,1,1,0,1,1,1,0,1,0,1,89.37
4255,0,1,1,1,1,0,1,0,1,1,1,1,0,98.32
4256,1,1,1,0,1,0,1,1,1,0,1,0,0,119.88
4257,0,0,0,1,0,0,1,1,0,1,0,1,0,93.91
4258,0,0,0,0,0,0,0,1,1,1,1,1,0,75.73
4259,0,1,1,1,0,1,0,1,0,1,1,1,0,91.6
4260,1,0,0,0,0,0,0,1,1,0,1,0,1,103.1
4261,0,1,1,1,0,0,1,1,0,1,0,1,0,96.93
4262,1,0,0,0,0,1,1,1,1,1,1,1,1,97.58
4264,0,0,0,1,1,0,0,1,1,1,1,1,1,83.49
4266,0,0,0,1,0,0,0,1,1,0,1,0,1,93.33
4269,0,0,0,1,0,0,0,1,0,0,1,0,0,101.45
4270,0,0,0,0,0,1,0,0,1,0,0,0,0,75.05
4275,1,1,1,0,0,1,1,0,1,0,0,0,1,111.21
4277,1,0,0,0,0,0,1,0,0,0,0,0,0,95.89
4279,1,0,0,0,0,0,1,1,1,1,1,1,1,100.25
4282,0,1,1,0,0,1,0,1,1,1,1,1,0,115.21
4291,0,1,1,1,1,0,1,1,1,1,0,1,0,88.83
4292,1,1,1,0,0,0,1,1,0,1,1,1,0,113.7
4294,1,1,1,0,0,1,1,1,1,1,1,1,0,109.4
4295,0,0,0,1,0,0,1,1,1,1,0,1,0,91.41
4298,1,1,1,0,0,0,1,1,1,0,1,0,0,110.2
4300,1,1,1,0,0,1,1,1,1,1,1,1,1,109.1
4301,0,1,1,0,0,0,1,1,0,1,1,1,1,113.95
4302,0,0,0,1,0,0,0,1,0,1,0,1,0,91.88
4304,1,1,1,0,0,0,1,1,1,0,1,0,0,108.8
