CodArea;NomArea;Calle;Portal;Bloque;Piso;Mano;NIA;Ref unica;FechaUlti;LectUlti;TipoLectUlti;FechaAnt;LectAnt;TipoLectAnt;Tarifa;F Alta
03003;AMA-3;1970;0010;; 5;  A;55212;1312320;2015-08-06;492;R;2015-05-06;457;R;01;2011-05-06
03003;AMA-3;1970;0012;; 5;DCH;291858;1839801;2015-08-06;229;R;2015-05-05;208;R;01;2011-05-11
03003;AMA-3;1780;0003;;BJ;  8;43349;1590939;2015-07-27;95;R;2015-04-24;94;R;02;2006-07-01
03003;AMA-3;1970;0014;; 2;IZD;421275;1672537;2015-08-06;1057;R;2015-05-05;1023;R;01;2007-12-17
03003;AMA-3;1970;0023;; 4;DCH;334444;885969;2015-08-06;1938;E;2015-05-05;1938;E;01;1999-01-28
03003;AMA-3;1970;0014;; 1;IZD;119220;1035132;2015-08-06;8575;R;2015-05-05;8440;R;03;2000-10-01
03003;AMA-3;1970;0014;; 1;DCH;338425;1059647;2015-08-06;321;E;2015-05-05;321;E;01;2001-02-22
03003;AMA-3;1970;0014;;;;282182;1059636;2015-08-06;2;R;2015-04-29;2;R;01;2001-02-22
03003;AMA-3;1970;0012;;BJ;;105753;1323664;2015-08-06;812;R;2015-05-05;798;R;02;2003-12-31
03003;AMA-3;1970;0012;; 6;IZD;292374;1918579;2015-05-05;446;R;2015-02-06;415;R;01;2013-03-26
03003;AMA-3;1970;0010;;BJ;;91385;1363624;2015-08-06;304;R;2015-04-29;299;R;02;1985-09-03
03003;AMA-3;1970;0012;; 5;IZD;91190;1673041;2015-05-05;732;R;2015-02-06;721;R;01;2008-01-08
03003;AMA-3;1970;0012;; 1;;91190;1928536;2015-08-06;182;R;2015-05-05;176;R;01;2013-06-17
03003;AMA-3;1970;0012;; 5;CTR;91190;1673029;2015-08-06;616;R;2015-05-08;606;R;01;2008-01-08
03003;AMA-3;1970;0012;; 4;IZD;291858;1672991;2015-02-06;991;R;2014-11-11;953;R;01;2008-01-08
03003;AMA-3;1970;0012;; 4;DCH;375646;1830019;2015-08-06;1035;R;2015-05-05;1022;R;01;2011-01-18
03003;AMA-3;1970;0012;; 3;IZD;88822;1672979;2015-08-06;7034;R;2015-05-05;7019;R;01;2008-01-08
03003;AMA-3;1970;0012;; 3;DCH;88822;1672968;2015-08-10;3791;R;2015-05-05;3764;R;01;2008-01-08
03003;AMA-3;1970;0012;; 2;IZD;105742;1672946;2014-11-04;8112;E;2014-08-06;8112;E;01;2008-01-08
03003;AMA-3;1970;0012;; 2;IZD;105741;1995818;2015-05-05;8112;R;2015-02-11;8112;R;01;2014-06-16
03003;AMA-3;1970;0008;;BJ;  5;83934;1887797;2014-11-04;560;R;2014-08-06;549;R;02;2012-01-10
03003;AMA-3;1970;0012;; 6;DCH;91190;1743584;2015-08-06;670;R;2015-05-05;658;R;01;2009-03-17
03003;AMA-3;1970;0007;; 4;  F;424725;1970231;2015-08-06;896;R;2015-04-30;881;R;01;2014-03-27
03003;AMA-3;1970;0007;; 6;  A;316099;1247451;2015-08-06;609;R;2015-04-30;594;R;01;2003-07-29
03003;AMA-3;1970;0007;; 5;  G;63980;1232046;2015-08-06;178;R;2015-04-30;176;R;01;2003-04-01
03003;AMA-3;1970;0007;; 5;  F;350900;1232024;2015-08-06;681;R;2015-04-30;678;R;01;2003-04-01
03003;AMA-3;1970;0007;; 5;  E;406191;1818577;2015-08-06;317;R;2015-04-30;314;R;01;2009-11-16
03003;AMA-3;1970;0007;; 5;  D;89809;1231907;2015-08-06;286;R;2015-04-30;282;R;01;2003-04-01
03003;AMA-3;1970;0007;; 5;  C;55988;1603691;2015-08-06;887;R;2015-04-30;869;R;01;2006-02-22
03003;AMA-3;1970;0007;; 5;  B;85871;1958799;2015-08-06;651;R;2015-04-30;651;R;01;2010-04-10
03003;AMA-3;1970;0009;;;;414178;1952826;2015-05-15;85630;R;2015-04-28;85585;R;02;2011-12-31
03003;AMA-3;1970;0007;; 4;  G;118243;1231747;2015-08-06;809;R;2015-04-30;769;R;01;2003-04-01
03003;AMA-3;1970;0007;; 6;  D;340447;1232160;2015-08-06;827;R;2015-04-30;809;R;01;2003-04-01
03003;AMA-3;1970;0007;; 4;  E;431665;2024777;2015-08-06;390;R;2015-07-17;384;R;01;2015-07-17
03003;AMA-3;1970;0007;; 4;  E;365796;1231690;2015-07-16;390;R;2015-04-30;384;R;01;2003-04-01
03003;AMA-3;1970;0007;; 4;  D;349808;1231667;2015-08-06;1645;R;2015-04-30;1609;R;01;2003-04-01
03003;AMA-3;1970;0007;; 4;  C;366625;1240712;2015-08-06;255;R;2015-04-30;252;R;01;2003-05-02
03003;AMA-3;1970;0007;; 4;  B;365900;1231634;2015-08-06;80;R;2015-04-30;77;R;01;2003-04-01
03003;AMA-3;1970;0007;; 4;  A;65965;1563026;2015-08-06;554;R;2015-04-30;543;R;01;2005-11-10
03003;AMA-3;1970;0007;; 3;  G;322413;1231612;2015-08-06;352;R;2015-04-30;323;R;01;2003-04-01
03003;AMA-3;1970;0007;; 3;  F;338904;1231598;2015-08-06;865;R;2015-04-30;847;R;01;2003-04-01
03003;AMA-3;1970;0007;; 5;  A;365901;1231849;2015-08-06;918;R;2015-04-30;886;R;01;2003-04-01
03003;AMA-3;1970;0008;; 3;IZD;284095;1785277;2015-08-06;1291;R;2015-05-05;1204;R;01;2011-05-06
03003;AMA-3;1970;0008;;BJ;  5;66818;1994406;2015-08-06;591;R;2015-04-29;578;R;02;2014-10-30
03003;AMA-3;1970;0008;;BJ;  4;310231;1746527;2015-08-06;1636;R;2015-04-29;1630;R;02;2008-07-11
03003;AMA-3;1970;0008;;BJ;  3;41756;422604;2015-08-06;367;R;2015-04-29;361;R;02;1990-05-01
03003;AMA-3;1970;0008;;BJ;  2;90255;1324112;2015-08-06;734;R;2015-04-29;734;R;02;2004-03-29
03003;AMA-3;1970;0008;;BJ;  1;132721;444395;2015-08-06;1288;R;2015-04-29;1284;R;02;1991-08-31
03003;AMA-3;1970;0008;; 5;IZD;46912;1785313;2015-08-06;753;R;2015-05-05;697;R;01;2011-11-02
03003;AMA-3;1970;0008;; 5;DCH;113280;1785302;2015-08-06;2137;R;2015-05-05;2107;R;01;2010-02-01
03003;AMA-3;1970;0008;; 4;IZD;105692;1785299;2014-11-04;4125;R;2014-08-06;3994;E;01;2010-02-01
03003;AMA-3;1970;0007;; 6;  B;367105;1248614;2015-08-06;319;R;2015-04-30;308;R;01;2003-07-04
03003;AMA-3;1970;0008;; 4;DCH;105690;1785288;2015-09-08;502;R;2015-05-07;500;R;01;2011-11-11
03003;AMA-3;1970;0007;; 6;  C;199810;1328830;2015-08-06;190;R;2015-04-30;189;R;01;2003-11-28
03003;AMA-3;1970;0008;; 3;DCH;138291;1961664;2015-08-07;1330;R;2015-05-05;1305;R;01;2013-05-21
03003;AMA-3;1970;0008;; 2;IZD;291109;1785255;2015-08-06;185;E;2015-05-05;185;E;01;2010-02-10
03003;AMA-3;1970;0008;; 2;DCH;105687;1785244;2015-08-06;8471;R;2015-05-05;8457;R;01;2010-02-01
03003;AMA-3;1970;0008;; 1;IZD;62503;1929299;2015-08-06;313;R;2015-05-06;248;R;01;2014-08-06
03003;AMA-3;1970;0008;; 1;DCH;363712;1785222;2015-08-06;3150;E;2015-05-05;3150;E;01;2010-02-01
03003;AMA-3;1970;0008;;;;2741;1200354;2015-08-06;479;R;2014-11-04;477;R;01;2002-12-30
03003;AMA-3;1970;0007;; 6;  E;320862;1562261;2015-08-06;439;R;2015-04-30;426;R;01;2005-07-21
03003;AMA-3;1970;0014;; 3;IZD;378971;1544630;2015-08-06;775;R;2015-05-05;700;E;01;2004-10-16
03003;AMA-3;1970;0008;; 4;IZD;79356;1989886;2015-09-10;4250;R;2015-05-05;4199;R;01;2014-05-14
03003;AMA-3;1770;0031;; 3;CTR;393586;1695890;2015-08-05;168;R;2015-04-28;156;R;01;2009-05-25
03003;AMA-3;1770;0029;; 3;DCH;12439;1894700;2015-08-05;5305;E;2015-04-28;5305;R;01;2012-04-24
03003;AMA-3;1770;0029;; 3;IZD;150815;1362234;2015-08-17;2483;R;2015-04-27;2425;R;01;2004-02-24
03003;AMA-3;1770;0029;; 4;DCH;303956;615673;2015-08-05;1684;E;2015-04-28;1684;E;01;1995-08-03
03003;AMA-3;1770;0029;; 4;IZD;309855;640262;2015-08-05;3621;R;2015-04-27;3574;R;01;1995-05-22
03003;AMA-3;1770;0029;; 5;CTR;374835;1453545;2015-08-05;1369;R;2015-05-27;1354;R;01;2004-10-14
03003;AMA-3;1770;0029;; 5;DCH;313398;983749;2015-08-05;2410;R;2015-04-28;2393;R;01;2000-02-24
03003;AMA-3;1770;0029;; 5;IZD;101938;1738828;2015-08-13;2472;R;2015-04-28;2385;E;01;2008-11-01
03003;AMA-3;1770;0029;;BJ;;130502;1341977;2015-08-05;667;R;2015-04-27;663;R;02;2004-04-01
03003;AMA-3;1770;0029;;BJ;;130502;1425424;2015-08-05;572;R;2015-04-27;569;R;02;2005-01-18
03003;AMA-3;1770;0031;; 1;DCH;3828;38285;2015-08-05;191;E;2015-04-28;191;E;02;2011-04-01
03003;AMA-3;1770;0031;; 1;IZD;404353;1801804;2015-08-05;6046;R;2015-04-28;6024;R;02;2010-05-04
03003;AMA-3;1770;0031;; 6;DCH;284593;38387;2015-08-05;3160;R;2015-04-28;3068;E;01;1980-01-01
03003;AMA-3;1770;0031;; 2;IZD;339029;1447580;2015-08-05;8244;R;2015-04-28;8220;R;01;2004-12-29
03003;AMA-3;1770;0029;; 1;;312512;1838228;2015-08-05;1394;R;2015-04-27;1343;R;01;2011-04-11
03003;AMA-3;1770;0031;; 3;DCH;101761;38310;2015-08-05;6709;R;2015-04-29;6696;R;01;1980-01-01
03003;AMA-3;1770;0031;; 3;IZD;12439;1894697;2015-08-05;151;R;2015-04-28;126;R;01;2014-02-04
03003;AMA-3;1770;0031;; 4;CTR;424677;1965086;2015-08-05;2355;R;2015-04-28;2321;R;01;2014-03-31
03003;AMA-3;1770;0031;; 4;DCH;135981;1866849;2015-08-05;370;R;2015-04-28;340;R;01;2012-01-18
03003;AMA-3;1770;0031;; 4;IZD;101992;869754;2015-04-28;3603;R;2015-02-04;3585;R;01;1998-10-29
03003;AMA-3;1770;0031;; 5;D-C;331689;862731;2015-08-05;786;R;2015-04-28;779;R;01;1998-07-17
03003;AMA-3;1770;0031;; 5;D-D;78034;1056897;2015-08-05;408;R;2015-04-28;382;R;01;2011-11-07
03003;AMA-3;1770;0031;; 5;D-I;296462;578756;2015-08-05;7080;R;2015-04-28;6995;R;01;1993-10-13
03003;AMA-3;1770;0031;; 5;I-C;78165;1690033;2015-08-05;2174;E;2015-05-05;2174;R;01;2008-02-22
03003;AMA-3;1770;0031;; 5;I-D;187534;2014210;2015-09-14;449;R;2015-04-28;447;R;01;2014-12-30
03003;AMA-3;1770;0031;; 5;I-D;408115;1853714;2015-02-09;447;R;2014-11-10;447;R;01;2011-02-11
03003;AMA-3;1770;0031;; 5;I-I;343074;1977674;2015-08-05;3914;R;2014-11-07;3868;R;01;2014-08-06
03003;AMA-3;1780;0001;; 2;  E;173405;1295665;2015-08-03;107;R;2014-11-03;104;R;02;2004-01-01
03003;AMA-3;1770;0031;; 2;DCH;45854;432729;2015-08-05;6865;R;2015-04-28;6784;R;01;1991-01-01
03003;AMA-3;1770;0025;;BJ;;76662;1974891;2015-08-05;2844;R;2015-04-27;2837;R;02;2013-05-28
03003;AMA-3;1770;0020;;BJ;;363875;1208110;2015-02-05;1794;R;2014-11-10;1788;R;02;2003-05-02
03003;AMA-3;1770;0023;;;;76378;37839;2014-12-14;8913;E;2014-11-07;8913;R;10;2009-08-01
03003;AMA-3;1770;0023;;BJ;;408082;1980903;2015-08-05;1945;R;2015-04-27;1848;R;03;2014-07-18
03003;AMA-3;1770;0024;;;;336551;1788845;2015-08-05;1465;E;2015-04-27;1465;E;02;2010-03-09
03003;AMA-3;1770;0024;;BJ;;336551;1007771;2015-08-05;1751;E;2015-04-27;1751;E;02;2000-08-16
03003;AMA-3;1770;0024;;BJ;;336551;1745831;2015-08-05;583;E;2015-04-27;583;E;02;2008-12-23
03003;AMA-3;1770;0025;;;;3793;37931;2015-08-05;4551;R;2015-04-27;4359;R;10;2009-11-01
03003;AMA-3;1770;0025;;;;3793;401698;2015-08-05;34;R;2015-04-27;34;R;01;1989-08-31
03003;AMA-3;1770;0025;;BJ;;102719;1982614;2015-08-05;783;R;2015-04-27;776;R;02;2014-09-30
03003;AMA-3;1770;0025;;BJ;;151550;401836;2014-09-29;763;E;2014-08-05;763;R;02;1989-08-31
03003;AMA-3;1770;0029;; 2;IZD;172651;1525346;2015-08-05;298;R;2015-04-28;256;E;01;2005-11-11
03003;AMA-3;1770;0027;; 3;IZD;101906;1092548;2015-08-10;4792;R;2015-05-06;4766;R;01;2001-09-30
03003;AMA-3;1770;0031;; 6;I-D;288893;808379;2015-09-14;3334;R;2015-02-04;3291;R;01;1997-12-10
03003;AMA-3;1770;0027;;BJ;;374977;1626352;2015-08-05;1256;R;2015-04-27;1210;R;02;2006-12-18
03003;AMA-3;1770;0027;; 5;IZD;101917;1240325;2015-08-05;824;R;2015-04-27;811;R;01;2003-04-01
03003;AMA-3;1770;0027;; 5;DCH;360769;1698275;2015-08-05;549;R;2015-04-27;534;R;01;2008-06-23
03003;AMA-3;1770;0027;; 5;CTR;46451;1092593;2015-04-27;1160;R;2014-11-07;1146;R;01;2001-09-30
03003;AMA-3;1770;0025;;BJ;;55122;1368992;2015-08-05;690;R;2015-04-27;650;R;02;2010-10-01
03003;AMA-3;1770;0027;; 4;DCH;418577;1920758;2015-08-05;2670;R;2015-04-28;2645;R;01;2012-09-16
03003;AMA-3;1770;0025;;BJ;;55446;1455336;2015-08-05;4339;R;2015-04-27;4309;R;02;2005-03-31
03003;AMA-3;1770;0027;; 3;DCH;358596;1824269;2015-08-05;364;R;2015-04-28;332;R;01;2010-05-12
03003;AMA-3;1770;0027;; 2;;308124;1802227;2015-08-05;419;R;2015-04-28;381;R;02;2012-07-22
03003;AMA-3;1770;0027;; 1;;55122;1092480;2015-08-05;2687;R;2015-04-28;2682;R;02;2001-09-30
03003;AMA-3;1770;0027;;;;3797;1092468;2015-08-05;1891;E;2015-04-27;1756;E;01;2001-09-30
03003;AMA-3;1770;0025;;BJ;;139889;1997358;2015-08-05;9;R;2015-04-27;5;R;02;2015-02-25
03003;AMA-3;1770;0029;; 2;DCH;172651;1118540;2015-04-28;3684;R;2015-02-04;3668;R;01;2001-12-20
03003;AMA-3;1770;0027;; 4;IZD;101913;1092571;2015-08-13;39;R;2015-04-27;7;R;01;2015-04-27
03003;AMA-3;1770;0038;;BJ;;158050;1271058;2014-10-27;6650;E;2014-08-12;6650;R;03;2004-01-01
03003;AMA-3;1770;0037;; 2;IZD;163660;38605;2015-08-05;3552;R;2015-04-27;3532;R;01;1980-01-01
03003;AMA-3;1770;0037;; 3;DCH;403367;1794435;2015-08-05;988;E;2015-04-28;988;E;01;2009-03-13
03003;AMA-3;1770;0037;; 3;IZD;102033;1406298;2015-08-05;1674;R;2015-04-27;1642;R;01;2004-10-01
03003;AMA-3;1770;0037;; 4;DCH;3863;38638;2015-08-18;32;R;2015-05-06;24;R;01;2013-08-07
03003;AMA-3;1770;0037;; 4;IZD;122850;38649;2015-08-24;6644;R;2015-05-04;6644;R;01;1980-01-01
03003;AMA-3;1770;0037;; 5;CTR;367386;1445595;2015-08-05;1453;R;2015-04-27;1412;R;01;2004-10-01
03003;AMA-3;1770;0037;; 5;DCH;3865;38650;2015-04-30;2830;R;2015-02-05;2816;R;01;1980-01-01
03003;AMA-3;1770;0037;; 5;IZD;122850;462131;2015-08-05;1512;R;2015-05-13;1479;R;01;1992-05-06
03003;AMA-3;1770;0037;; 6;DCH;3868;38683;2015-09-08;72;R;2015-05-01;33;R;01;2015-01-27
03003;AMA-3;1770;0037;; 6;IZD;14849;445296;2015-08-05;1581;E;2015-04-28;1581;E;01;1991-08-31
03003;AMA-3;1770;0037;; 7;;3870;38707;2015-08-06;4556;R;2015-04-27;4535;R;01;1980-01-01
03003;AMA-3;1770;0037;;BJ;;414178;1952666;2015-08-05;241;R;2015-04-27;241;R;02;2011-12-31
03003;AMA-3;1770;0031;; 6;CTR;47829;1170702;2015-08-05;3394;R;2015-04-28;3340;E;01;2002-04-22
03003;AMA-3;1770;0037;;BJ;;102050;1450411;2015-08-05;1934;R;2015-04-27;1934;R;02;1987-07-21
03003;AMA-3;1770;0037;; 1;DCH;420698;1938388;2015-08-06;1288;R;2015-04-28;1270;R;01;2013-05-09
03003;AMA-3;1780;0001;;;;4177;1285459;2015-04-24;1092;R;2015-02-04;1083;R;01;2004-01-01
03003;AMA-3;1780;0001;;;;4177;1285471;2015-04-24;793;R;2015-02-04;780;R;01;2004-01-01
03003;AMA-3;1780;0001;; 1;  E;149415;1454220;2015-04-24;7048;R;2015-02-04;7047;R;02;2003-11-28
03003;AMA-3;1780;0001;; 1;  E;149415;1454231;2015-04-24;184;R;2015-02-04;184;R;02;2003-11-28
03003;AMA-3;1780;0001;; 1;  F;155220;1453772;2015-08-03;241;R;2015-04-24;236;R;02;2005-03-17
03003;AMA-3;1780;0001;; 1;  F;155220;1453807;2015-08-03;7;R;2015-04-24;7;R;02;2005-03-17
03003;AMA-3;1780;0001;; 1;  H;372615;1453818;2015-04-24;9;R;2015-02-04;9;R;02;2005-03-16
03003;AMA-3;1780;0001;; 1;  H;372615;1453830;2015-04-24;128;R;2015-02-04;125;R;02;2005-03-16
03003;AMA-3;1780;0001;; 2;  D;337405;1941026;2014-11-03;878;E;2014-08-04;878;E;02;2013-03-10
03003;AMA-3;1780;0001;; 2;  D;383218;1994268;2015-08-03;883;R;2015-04-24;878;E;02;2014-09-01
03003;AMA-3;1780;0001;; 2;  D;337405;1941037;2014-11-03;19;E;2014-08-04;19;E;02;2013-03-10
03003;AMA-3;1780;0001;; 2;  D;383218;1994280;2015-08-03;21;R;2015-04-24;19;E;02;2014-09-01
03003;AMA-3;1770;0037;;BJ;;414178;1952677;2015-08-05;1143;R;2015-04-27;1139;R;02;2011-12-31
03003;AMA-3;1770;0035;; 2;IZD;101998;410209;2015-08-05;379;E;2015-04-28;379;E;02;1989-12-31
03003;AMA-3;1770;0031;; 6;I-I;90444;1102734;2015-08-05;2340;E;2015-04-28;2340;E;01;2001-09-27
03003;AMA-3;1770;0031;; 7;CTR;367828;1859132;2015-08-05;1175;R;2015-04-28;1153;R;01;2011-10-10
03003;AMA-3;1770;0031;; 7;DCH;101973;38401;2015-09-14;2279;R;2015-02-04;2267;R;01;1980-01-01
03003;AMA-3;1770;0031;; 7;IZD;324949;783869;2015-08-05;3283;E;2015-04-28;3283;R;01;1997-10-21
03003;AMA-3;1770;0031;;BJ;;153168;38241;2015-08-05;324;R;2015-04-27;321;R;02;1980-01-01
03003;AMA-3;1770;0031;;BJ;;193156;1768150;2015-08-05;665;R;2015-04-27;664;R;02;2009-09-30
03003;AMA-3;1770;0031;;BJ;;41695;1908432;2015-08-05;714;R;2015-02-04;713;R;02;2013-01-28
03003;AMA-3;1770;0031;;BJ;;184234;1768241;2015-08-05;942;R;2015-04-27;930;R;02;2009-10-01
03003;AMA-3;1770;0031;;BJ;;27440;1615121;2015-08-05;805;R;2015-04-27;803;R;02;2006-07-01
03003;AMA-3;1770;0031;;BJ;;78034;1463875;2015-04-27;6491;R;2015-02-04;6400;R;03;2005-04-01
03003;AMA-3;1770;0031;;BJ;;111254;2014572;2015-08-05;6507;R;2015-05-21;6491;E;03;2015-05-21
03003;AMA-3;1770;0031;;BJ;;255743;1523657;2015-08-05;984;R;2015-04-27;974;R;02;2005-11-03
03003;AMA-3;1770;0032;;BJ;;295782;1789451;2015-07-29;1081;R;2015-02-05;1074;R;02;2009-11-05
03003;AMA-3;1770;0037;; 2;DCH;193632;38592;2015-08-05;2262;R;2015-04-28;2239;R;01;1980-01-01
03003;AMA-3;1770;0035;; 5;IZD;314234;669761;2015-08-05;2212;R;2015-04-27;2175;R;01;1995-12-31
03003;AMA-3;1770;0020;; 8;IZD;336623;1804267;2015-08-10;199;R;2015-05-19;194;R;01;2010-06-10
03003;AMA-3;1770;0035;;BJ;;105690;1642169;2015-08-05;142;R;2015-04-27;138;R;02;2007-04-27
03003;AMA-3;1770;0035;;BJ;;105690;1499718;2015-08-05;433;R;2015-04-27;433;R;02;2005-09-12
03003;AMA-3;1770;0035;; 7;;3853;38536;2015-08-05;600;R;2015-04-28;600;R;01;1980-01-01
03003;AMA-3;1770;0035;; 6;IZD;151550;1994439;2015-08-05;211;R;2015-04-27;201;R;01;2014-10-14
03003;AMA-3;1770;0035;; 1;;79222;1821146;2015-08-05;983;E;2015-04-28;983;E;01;2011-01-05
03003;AMA-3;1770;0035;; 6;DCH;115758;1826709;2015-04-27;149;R;2015-02-04;140;R;01;2011-05-02
03003;AMA-3;1770;0035;; 2;DCH;164339;38445;2015-08-05;706;E;2015-04-28;706;E;01;1980-01-01
03003;AMA-3;1770;0035;; 5;DCH;130864;784237;2015-08-05;4505;R;2015-02-04;4449;R;01;1997-08-31
03003;AMA-3;1770;0035;; 4;IZD;111325;962777;2015-04-28;4992;R;2015-02-04;4971;R;01;2000-01-02
03003;AMA-3;1770;0035;; 4;DCH;101995;1738839;2015-08-05;1590;R;2015-04-27;1566;R;01;2008-11-01
03003;AMA-3;1770;0035;; 3;IZD;114624;1197216;2015-09-07;284;R;2015-04-27;252;R;01;2012-02-01
03003;AMA-3;1770;0035;; 3;DCH;107674;1197158;2015-08-06;1922;R;2015-04-30;1913;R;01;2002-06-18
03003;AMA-3;1770;0037;; 1;IZD;48553;1005548;2015-08-06;3471;R;2015-04-27;3419;R;01;2000-07-15
03003;AMA-3;1770;0035;; 6;IZD;115550;560182;2014-11-07;185;R;2014-08-05;175;R;01;2010-06-07
03003;AMA-3;1770;0009;;;;44369;2024346;2015-08-05;17814;E;2015-05-22;17814;R;10;2015-05-22
03003;AMA-3;1770;0006;;;;101593;1924089;2015-08-05;1;R;2015-04-27;1;R;01;2013-05-09
03003;AMA-3;1770;0006;;BJ;;131377;1881404;2015-08-05;351;R;2015-04-27;337;R;02;1999-12-13
03003;AMA-3;1770;0006;;BJ;;46613;1388654;2015-08-05;497;R;2015-04-27;497;R;02;2004-07-01
03003;AMA-3;1770;0007;; 1;  A;344740;1633321;2015-08-05;915;R;2015-04-28;873;R;01;2007-01-03
03003;AMA-3;1770;0007;; 1;  B;344740;1776940;2015-08-05;657;R;2015-04-28;619;R;02;2009-12-04
03003;AMA-3;1770;0007;; 2;;165979;1686096;2015-08-05;5347;R;2015-04-28;5280;R;01;2007-08-06
03003;AMA-3;1770;0007;; 3;DCH;3730;412169;2015-08-05;167;R;2015-04-28;145;R;01;2014-02-04
03003;AMA-3;1770;0007;; 3;IZD;3730;37306;2015-04-28;3754;R;2015-02-05;3715;R;01;1980-01-01
03003;AMA-3;1770;0007;; 4;DCH;108762;1463864;2015-08-05;1741;R;2015-04-28;1700;R;01;2005-04-01
03003;AMA-3;1770;0007;; 4;IZD;304346;37328;2015-08-05;3524;R;2015-04-28;3507;R;01;1980-01-01
03003;AMA-3;1770;0007;; 5;DCH;388927;1649660;2015-09-01;1899;R;2015-05-19;1894;R;01;2007-07-10
03003;AMA-3;1770;0020;;BJ;;70241;2007263;2015-08-05;1808;R;2015-04-21;1800;R;02;2015-01-01
03003;AMA-3;1770;0007;;BJ;;348433;1037116;2015-08-05;1792;R;2015-04-27;1783;R;02;2001-01-01
03003;AMA-3;1770;0004;;;;40818;1323539;2015-08-05;10244;R;2015-04-27;10063;R;10;2004-01-01
03003;AMA-3;1770;0011;;;;327159;791002;2015-08-05;2;R;2015-04-27;1;R;01;1997-08-31
03003;AMA-3;1770;0011;; 1;  A;346024;1006201;2015-08-05;668;R;2015-04-27;621;R;02;2000-07-01
03003;AMA-3;1770;0011;; 1;  B;97859;791046;2015-08-05;854;R;2015-04-27;838;R;02;1997-08-31
03003;AMA-3;1770;0011;; 2;  A;306716;791080;2015-08-05;1294;R;2015-04-27;1273;R;02;1997-08-31
03003;AMA-3;1770;0011;; 2;  B;161935;1197363;2015-08-05;324;R;2015-04-27;320;R;02;2003-02-27
03003;AMA-3;1770;0011;; 3;  A;127772;791137;2015-08-05;708;R;2015-04-27;687;R;02;1997-08-31
03003;AMA-3;1770;0011;; 3;  B;287400;791159;2015-08-05;194;R;2015-04-27;194;R;02;1997-08-31
03003;AMA-3;1770;0011;; 3;  C;308066;1687135;2015-08-05;1744;R;2015-04-27;1726;R;02;2008-04-08
03003;AMA-3;1770;0011;; 4;  A;186762;791182;2015-08-05;348;R;2015-04-27;343;R;02;1997-08-31
03003;AMA-3;1770;0011;; 4;  B;190163;1634700;2015-08-05;505;R;2015-04-27;498;R;01;2007-03-20
03003;AMA-3;1770;0011;; 5;  A;71692;1823222;2015-08-05;737;R;2015-04-27;715;R;02;2010-11-04
03003;AMA-3;1770;0011;; 5;B-D;312854;1344272;2015-08-05;398;R;2015-04-27;394;R;02;2004-06-08
03003;AMA-3;1770;0007;; 6;;3735;37351;2015-08-06;1977;R;2015-04-29;1942;R;01;1980-01-01
03003;AMA-3;1770;0003;; 4;  A;420082;1930066;2015-08-05;490;R;2015-04-27;436;R;01;2012-12-03
03003;AMA-3;1770;0001;;BJ;  2;422521;1995487;2015-08-05;3280;R;2015-04-27;3276;R;02;2013-12-02
03003;AMA-3;1770;0002;;BJ;;343990;1902514;2015-08-05;10045;R;2015-04-27;10028;R;02;2012-07-03
03003;AMA-3;1770;0003;;;;283365;473588;2015-08-05;9;R;2015-04-27;8;R;01;1992-04-30
03003;AMA-3;1770;0003;; 1;  C;255743;1015425;2015-08-05;1187;R;2015-04-27;1183;R;02;2000-01-02
03003;AMA-3;1770;0003;; 1;  D;67010;984151;2015-08-05;1538;R;2015-04-27;1511;R;01;2000-04-01
03003;AMA-3;1770;0003;; 1;A-B;291919;1218622;2015-08-05;1112;R;2015-04-27;1091;R;02;2003-01-01
03003;AMA-3;1770;0003;; 2;  A;73175;1150697;2015-08-05;90;R;2015-04-27;81;R;01;2011-11-02
03003;AMA-3;1770;0003;; 2;  B;130444;1808576;2015-08-05;945;R;2015-04-27;944;R;01;2010-08-03
03003;AMA-3;1770;0003;; 2;  C;3703;37033;2015-08-05;2665;R;2015-04-27;2648;R;01;1980-01-01
03003;AMA-3;1770;0003;; 2;  D;3704;984208;2015-08-05;2178;R;2015-04-27;2133;R;01;2000-04-01
03003;AMA-3;1770;0003;; 3;  A;402215;1781515;2015-08-05;288;R;2015-04-27;267;R;02;2011-11-07
03003;AMA-3;1770;0003;; 3;  B;350784;1049011;2015-08-05;195;R;2015-04-27;172;R;02;2013-07-26
03003;AMA-3;1770;0006;;;;101593;1388610;2015-09-28;19140;R;2015-08-27;19020;R;10;2004-07-01
03003;AMA-3;1770;0003;; 5;  C;101567;37157;2015-08-05;3683;R;2015-04-27;3658;R;01;1980-01-01
03003;AMA-3;1770;0011;; 6;  B;320014;1832504;2015-08-05;659;R;2015-04-27;659;R;02;2011-03-30
03003;AMA-3;1770;0003;;BJ;;101575;1985420;2015-08-05;92;R;2015-04-27;70;R;02;2014-11-14
03003;AMA-3;1770;0003;;BJ;;101575;36972;2015-08-05;26299;R;2015-04-27;26291;R;04;1980-01-01
03003;AMA-3;1770;0003;; 6;  C;101574;37191;2015-08-05;3363;R;2015-04-27;3314;R;01;1980-01-01
03003;AMA-3;1770;0003;; 6;  B;118079;37180;2015-08-05;2877;R;2015-04-27;2844;R;01;1980-01-01
03003;AMA-3;1770;0003;; 3;  C;101558;37077;2015-08-05;132;R;2015-04-27;132;R;01;1980-01-01
