"Id","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
606,1,3,1,"TA",7,"Typ",3,"Fa","Attchd",1965,"Unf",2,486,"TA","TA","Y",0,42,0,0,189,0,NA,NA,NA,0,10,2009,"WD","Normal"
607,0,3,1,"Gd",6,"Typ",0,NA,"Detchd",2000,"Unf",2,576,"TA","TA","Y",168,0,0,0,0,0,NA,"GdPrv",NA,0,11,2009,"WD","Normal"
608,0,3,1,"Ex",8,"Typ",0,NA,"Attchd",1948,"Unf",1,230,"TA","TA","Y",103,0,0,0,0,0,NA,NA,NA,0,8,2006,"WD","Normal"
609,1,4,1,"TA",10,"Typ",2,"Gd","Basment",1934,"Unf",2,380,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Alloca"
610,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1961,"Unf",1,261,"TA","TA","Y",64,0,39,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal"
611,1,3,1,"Ex",8,"Typ",2,"Ex","Attchd",2000,"Fin",3,736,"TA","TA","Y",253,142,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal"
612,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1978,"Unf",2,564,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv","Shed",500,7,2007,"WD","Normal"
613,1,3,1,"Ex",7,"Typ",1,"TA","BuiltIn",2001,"RFn",2,531,"TA","TA","Y",160,122,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal"
614,0,3,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,30,0,0,0,0,NA,NA,NA,0,12,2007,"New","Partial"
615,0,1,1,"TA",3,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",96,24,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
616,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1963,"RFn",2,480,"TA","TA","Y",120,0,0,0,0,0,NA,"MnPrv",NA,0,5,2010,"WD","Abnorml"
617,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,393,"TA","TA","Y",100,75,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
618,0,2,1,"Gd",4,"Typ",0,NA,"Detchd",1962,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal"
619,0,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2007,"Unf",3,774,"TA","TA","Y",0,108,0,0,260,0,NA,NA,NA,0,7,2007,"New","Partial"
620,1,4,1,"Gd",10,"Typ",2,"Gd","Attchd",2003,"Fin",3,749,"TA","TA","Y",168,0,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal"
621,0,2,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,100,0,0,0,NA,NA,NA,0,9,2008,"WD","Normal"
622,1,4,1,"TA",9,"Typ",1,"TA","Attchd",1974,"RFn",2,624,"TA","TA","Y",38,243,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal"
623,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1986,"Unf",2,484,"TA","TA","Y",192,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
624,1,2,1,"Gd",4,"Typ",1,"TA","Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
625,2,4,1,"TA",8,"Min2",1,"TA","Attchd",1972,"RFn",2,484,"TA","TA","Y",148,0,0,0,147,0,NA,NA,NA,0,11,2006,"WD","Normal"
626,1,3,1,"TA",5,"Typ",0,NA,"Attchd",1962,"Unf",2,440,"TA","TA","Y",0,0,0,0,385,0,NA,NA,NA,0,2,2010,"WD","Normal"
627,0,3,1,"TA",6,"Min1",1,"TA","Attchd",1960,"RFn",1,286,"TA","TA","Y",0,0,36,0,0,0,NA,"GdWo","Shed",600,8,2007,"WD","Normal"
628,0,3,1,"TA",7,"Typ",2,"Gd","Basment",1955,"RFn",1,364,"TA","TA","Y",0,0,189,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal"
629,2,5,1,"Fa",9,"Typ",2,"TA","Attchd",1969,"Unf",2,504,"TA","TA","Y",335,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Family"
630,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1964,"RFn",2,520,"TA","TA","Y",176,0,0,0,0,0,NA,"GdPrv",NA,0,6,2008,"WD","Normal"
631,0,3,1,"Ex",8,"Typ",0,NA,"Detchd",1937,"Unf",1,240,"Fa","Po","N",0,0,293,0,0,0,NA,"MnPrv",NA,0,6,2006,"WD","Abnorml"
632,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"RFn",2,627,"TA","TA","Y",156,73,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
633,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1977,"Fin",2,544,"TA","TA","Y",192,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Family"
634,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1954,"Unf",1,260,"TA","TA","Y",390,0,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
635,0,0,2,"TA",4,"Typ",0,NA,"Detchd",1980,"Unf",2,576,"TA","TA","Y",264,56,0,0,0,0,NA,"GdPrv","Shed",600,6,2010,"WD","Normal"
636,0,8,2,"Fa",14,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,110,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Abnorml"
637,0,1,1,"Fa",4,"Maj1",1,"Po",NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,NA,0,1,2009,"ConLw","Normal"
638,0,3,2,"Gd",7,"Typ",0,NA,"BuiltIn",1954,"Unf",1,256,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal"
639,0,2,1,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"P",328,0,164,0,0,0,NA,"MnPrv",NA,0,5,2008,"WD","Normal"
640,0,1,1,"Ex",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,648,"TA","TA","Y",312,0,0,0,0,0,NA,NA,NA,0,10,2006,"New","Partial"
641,1,1,1,"Ex",6,"Typ",1,"Gd","Attchd",2003,"RFn",2,588,"TA","TA","Y",185,140,0,0,0,0,NA,NA,NA,0,4,2008,"WD","Normal"
642,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"Fin",2,650,"TA","TA","Y",0,235,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
643,1,4,1,"Ex",9,"Typ",3,"TA","Attchd",1972,"Fin",2,538,"TA","TA","Y",269,111,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD","Normal"
644,1,4,1,"TA",7,"Min1",0,NA,"Attchd",1969,"Fin",2,462,"TA","TA","Y",208,0,0,0,0,0,NA,"GdWo",NA,0,4,2007,"WD","Normal"
645,1,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2009,"Fin",3,478,"TA","TA","Y",195,130,0,0,0,0,NA,NA,NA,0,10,2009,"New","Partial"
646,1,3,1,"TA",5,"Typ",0,NA,"Detchd",1979,"Unf",2,576,"TA","TA","Y",0,312,40,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
647,0,3,1,"TA",7,"Min1",0,NA,"Detchd",1950,"Unf",2,420,"TA","TA","Y",0,27,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
648,0,3,1,"TA",5,"Typ",2,"Gd","Attchd",1953,"RFn",2,495,"TA","TA","Y",0,0,0,0,287,0,NA,NA,NA,0,6,2008,"WD","Normal"
649,1,4,1,"TA",7,"Typ",1,"TA","Attchd",1966,"Unf",2,442,"TA","TA","Y",0,124,216,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal"
650,0,1,1,"TA",3,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,12,2007,"WD","Normal"
651,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"RFn",2,562,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2008,"WD","Normal"
652,0,4,1,"TA",7,"Typ",1,"Gd","Detchd",1940,"Unf",1,296,"Fa","Po","P",120,0,0,0,0,0,NA,"MnPrv",NA,0,10,2009,"WD","Normal"
653,1,2,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"RFn",2,512,"TA","TA","Y",0,120,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
654,0,3,1,"TA",7,"Typ",0,NA,"Detchd",1906,"Unf",1,216,"TA","TA","Y",57,0,239,0,0,0,NA,"MnPrv",NA,0,6,2008,"WD","Normal"
655,1,2,1,"Gd",7,"Typ",1,"TA","Attchd",1995,"Fin",3,839,"TA","TA","Y",236,46,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal"
656,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1971,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Family"
657,1,3,1,"Gd",5,"Typ",0,NA,"Attchd",1959,"RFn",1,312,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,8,2008,"WD","Normal"
658,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1931,"RFn",1,270,"TA","TA","P",0,0,112,0,0,0,NA,"MnPrv",NA,0,2,2008,"WD","Normal"
659,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1948,"Unf",1,330,"TA","TA","Y",192,0,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Abnorml"
660,0,3,1,"TA",7,"Typ",0,NA,"Detchd",1968,"Fin",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,3,2009,"WD","Normal"
661,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1976,"RFn",2,550,"TA","TA","Y",0,113,252,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal"
662,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1994,"RFn",3,711,"TA","TA","Y",517,76,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
663,0,2,1,"TA",5,"Maj2",2,"TA","Attchd",1968,"RFn",2,576,"TA","TA","Y",0,0,240,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
664,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1974,"RFn",2,588,"TA","TA","Y",0,0,180,0,0,0,NA,"MnPrv",NA,0,4,2008,"WD","Normal"
665,1,1,1,"Ex",8,"Typ",1,"Ex","Attchd",2005,"Fin",3,1134,"TA","TA","Y",192,267,0,0,0,0,NA,NA,NA,0,1,2006,"New","Partial"
666,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",2,504,"TA","TA","Y",188,124,0,0,0,0,NA,NA,NA,0,11,2006,"WD","Normal"
667,1,3,1,"TA",7,"Sev",1,"Po","CarPort",1965,"Unf",2,596,"TA","TA","Y",0,265,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Abnorml"
668,0,3,1,"Gd",7,"Typ",1,"Fa","Attchd",1994,"RFn",2,575,"TA","TA","Y",224,42,0,0,0,0,NA,NA,NA,0,10,2008,"WD","Normal"
669,1,3,1,"TA",6,"Min2",1,"TA","Detchd",1999,"Unf",2,576,"TA","TA","Y",304,0,0,0,0,0,NA,NA,NA,0,11,2006,"WD","Normal"
670,0,2,1,"Fa",5,"Typ",1,"Gd","Detchd",1922,"Unf",1,252,"TA","Fa","Y",0,0,67,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal"
671,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2005,"Fin",2,540,"TA","TA","Y",100,35,0,0,0,0,NA,NA,NA,0,2,2009,"WD","Normal"
672,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1930,"Unf",1,300,"TA","TA","Y",147,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
673,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1977,"RFn",2,546,"TA","TA","Y",198,42,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
674,0,3,1,"Gd",7,"Typ",2,"TA","Attchd",1957,"Fin",2,416,"TA","TA","Y",0,87,0,0,200,0,NA,NA,NA,0,6,2007,"WD","Normal"
675,0,3,1,"TA",5,"Typ",1,"Gd","Attchd",1965,"RFn",1,384,"TA","TA","Y",426,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
676,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"Unf",2,440,"TA","TA","Y",28,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
677,0,4,2,"TA",8,"Min2",0,NA,"2Types",1920,"Unf",3,779,"Fa","Fa","N",0,0,90,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
678,0,2,1,"Gd",5,"Typ",0,NA,"Detchd",1924,"Unf",1,240,"Fa","Fa","N",316,0,120,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal"
679,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,834,"TA","TA","Y",322,82,0,0,0,0,NA,NA,NA,0,7,2009,"New","Partial"
680,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1963,"Unf",2,572,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2007,"WD","Normal"
681,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"RFn",1,264,"TA","TA","Y",80,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
682,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1968,"Unf",1,281,"TA","TA","Y",0,0,56,0,0,0,NA,NA,NA,0,7,2009,"WD","Abnorml"
683,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",1996,"Unf",2,431,"TA","TA","Y",307,0,0,0,0,0,NA,NA,NA,0,11,2008,"WD","Normal"
684,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2002,"Fin",3,702,"TA","TA","Y",257,45,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
685,1,4,1,"TA",7,"Typ",0,NA,"Attchd",1998,"Fin",2,486,"TA","TA","Y",0,81,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal"
686,0,3,1,"Gd",6,"Min1",1,"TA","Attchd",1984,"Fin",2,577,"TA","TA","Y",219,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal"
687,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"Fin",2,578,"TA","TA","Y",144,105,0,0,0,0,NA,NA,NA,0,8,2007,"New","Partial"
688,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"Unf",2,480,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
689,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"RFn",2,567,"TA","TA","Y",140,0,0,0,0,0,NA,NA,NA,0,10,2007,"New","Partial"
690,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,460,"TA","TA","Y",192,28,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
691,0,1,1,"Gd",3,"Typ",1,"TA","Attchd",2004,"RFn",2,420,"TA","TA","Y",149,0,0,0,0,0,NA,NA,NA,0,5,2008,"WD","Normal"
692,1,4,1,"Ex",10,"Typ",2,"Ex","Attchd",1994,"Fin",3,832,"TA","TA","Y",382,50,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal"
693,1,4,1,"Gd",9,"Typ",2,"Gd","Attchd",1989,"RFn",2,628,"TA","TA","Y",320,27,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal"
694,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1968,"Unf",1,326,"TA","TA","Y",0,0,112,0,0,0,NA,NA,NA,0,12,2006,"WD","Abnorml"
695,1,3,1,"TA",5,"Typ",0,NA,"Detchd",1995,"Unf",2,576,"TA","TA","Y",112,0,0,0,0,0,NA,"MnPrv",NA,0,4,2009,"WD","Normal"
696,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1987,"Unf",2,551,"TA","TA","Y",125,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal"
697,0,2,1,"TA",4,"Typ",0,NA,"Detchd",1921,"Unf",1,205,"TA","TA","Y",0,0,129,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
698,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1952,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,9,2006,"WD","Normal"
699,0,3,1,"TA",5,"Typ",1,"Gd","Detchd",1973,"Unf",1,336,"TA","TA","Y",416,144,0,0,0,0,NA,"MnPrv",NA,0,4,2010,"WD","Normal"
700,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2004,"RFn",2,530,"TA","TA","Y",156,158,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
701,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",3,765,"TA","TA","Y",270,78,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
702,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1969,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"COD","Normal"
703,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,666,"TA","TA","Y",324,100,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial"
704,0,4,2,"Gd",8,"Typ",1,"Po","Detchd",1999,"Unf",2,672,"TA","TA","N",344,0,40,0,0,0,NA,"MnPrv",NA,0,5,2010,"WD","Normal"
705,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2004,"RFn",2,606,"TA","TA","Y",0,35,0,144,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
706,0,3,2,"Fa",7,"Mod",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,"Othr",3500,7,2010,"WD","Normal"
707,0,2,1,"Gd",5,"Typ",2,"TA","Attchd",1971,"Unf",2,739,"TA","TA","Y",380,48,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
708,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"Fin",2,550,"TA","TA","Y",192,38,0,0,0,0,NA,NA,NA,0,12,2009,"WD","Normal"
709,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2007,"Fin",2,400,"TA","TA","Y",100,24,0,0,0,0,NA,NA,NA,0,7,2007,"New","Partial"
710,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"Unf",1,408,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,12,2008,"WD","Abnorml"
711,0,2,1,"TA",5,"Maj2",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
712,0,2,1,"TA",7,"Typ",0,NA,"Detchd",1964,"RFn",1,384,"TA","TA","N",68,0,98,0,0,0,NA,NA,NA,0,1,2010,"WD","Abnorml"
713,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",1988,"Fin",2,472,"TA","TA","Y",168,120,0,0,0,0,NA,NA,NA,0,10,2008,"WD","Normal"
714,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1970,"Unf",2,576,"TA","TA","Y",0,288,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
715,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1976,"RFn",2,475,"TA","TA","Y",0,44,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal"
716,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1974,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,8,2009,"WD","Normal"
717,1,3,1,"TA",8,"Typ",0,NA,"Detchd",1996,"Unf",2,704,"TA","TA","P",0,48,143,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
718,1,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1973,"Unf",2,439,"TA","TA","Y",224,0,0,0,0,0,NA,"MnPrv",NA,0,11,2008,"WD","Normal"
719,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"RFn",3,983,"TA","TA","Y",250,154,216,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal"
720,1,3,1,"TA",5,"Typ",1,"Po","Attchd",1969,"Unf",1,300,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
721,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1985,"RFn",2,564,"TA","TA","Y",114,28,234,0,0,0,NA,NA,NA,0,12,2006,"WD","Normal"
722,0,1,1,"Gd",3,"Typ",0,NA,"Attchd",2004,"RFn",2,420,"TA","TA","Y",160,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
723,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1994,"Unf",2,463,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
724,0,4,1,"TA",7,"Typ",0,NA,"Detchd",1958,"Unf",1,548,"TA","TA","Y",0,0,0,0,156,0,NA,NA,NA,0,5,2008,"WD","Normal"
725,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,768,"TA","TA","Y",327,64,0,0,0,0,NA,NA,NA,0,2,2009,"WD","Normal"
726,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1989,"Unf",2,660,"TA","TA","Y",96,0,0,0,0,0,NA,NA,"Shed",500,11,2009,"WD","Normal"
727,0,3,1,"Gd",5,"Typ",1,"Gd","Attchd",1988,"Fin",2,540,"TA","TA","Y",292,44,0,182,0,0,NA,NA,NA,0,12,2009,"WD","Normal"
728,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2007,"RFn",2,632,"TA","TA","Y",132,0,0,0,0,0,NA,NA,NA,0,2,2009,"WD","Normal"
729,0,4,2,"TA",9,"Typ",0,NA,"Detchd",1968,"Unf",3,888,"TA","TA","Y",0,25,0,0,0,0,NA,NA,NA,0,7,2009,"COD","Abnorml"
730,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1962,"Unf",2,539,"TA","TA","Y",0,23,112,0,0,0,NA,NA,NA,0,1,2009,"WD","Normal"
731,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1995,"RFn",2,608,"TA","TA","Y",237,152,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal"
732,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"Fin",2,438,"TA","TA","Y",160,22,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
733,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",2,541,"TA","TA","Y",192,84,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
734,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",1,264,"TA","TA","Y",165,0,0,0,0,0,NA,"GdWo","Shed",400,3,2009,"WD","Normal"
735,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1968,"Unf",1,300,"TA","TA","Y",147,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Family"
736,1,2,1,"TA",6,"Typ",2,"TA","Detchd",1914,"Unf",2,320,"TA","TA","N",0,341,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal"
737,0,2,2,"TA",6,"Typ",0,NA,"Detchd",1949,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal"
738,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",3,800,"TA","TA","Y",0,116,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
739,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",120,0,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Alloca"
740,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2004,"RFn",2,572,"TA","TA","Y",187,56,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
741,0,2,1,"TA",7,"Typ",0,NA,"Detchd",1910,"Unf",2,360,"TA","Gd","Y",270,0,112,0,0,0,NA,"GdPrv",NA,0,5,2007,"WD","Abnorml"
742,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1962,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,NA,"GdPrv",NA,0,5,2008,"WD","Normal"
743,0,3,1,"TA",6,"Typ",0,NA,"Attchd",2000,"Unf",2,539,"TA","TA","Y",120,55,0,0,0,0,NA,"GdPrv",NA,0,12,2007,"WD","Normal"
744,0,3,1,"TA",6,"Min2",1,"TA","Attchd",1997,"RFn",2,480,"TA","TA","Y",302,0,0,0,100,0,NA,NA,NA,0,10,2009,"WD","Normal"
745,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1993,"RFn",2,462,"TA","TA","Y",96,0,70,168,0,0,NA,NA,NA,0,10,2008,"WD","Normal"
746,1,4,1,"Gd",11,"Typ",2,"TA","BuiltIn",1994,"Fin",2,831,"TA","TA","Y",0,204,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
747,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2000,"Fin",2,554,"TA","TA","Y",224,54,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
748,1,4,1,"Gd",8,"Typ",1,"Gd","Detchd",1950,"Unf",4,864,"TA","TA","N",181,0,386,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal"
749,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"Fin",2,527,"TA","TA","Y",240,56,154,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal"
750,0,4,1,"TA",9,"Mod",0,NA,"Detchd",1945,"Unf",1,240,"TA","TA","N",92,0,185,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
751,0,3,1,"TA",7,"Min2",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,160,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal"
752,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2003,"Fin",2,400,"TA","TA","Y",0,48,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
753,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1997,"RFn",2,576,"TA","TA","Y",168,27,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal"
754,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",3,878,"TA","TA","Y",192,52,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal"
755,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1969,"RFn",2,440,"TA","TA","Y",171,48,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
756,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1999,"Unf",2,440,"TA","TA","Y",0,24,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal"
757,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"RFn",2,578,"TA","TA","Y",144,105,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
